stage_history_id,opp_id,stage,entered_at,exited_at,days_in_stage
4447,1211,Prospecting,2024-03-25T00:00:00,2024-04-12T00:00:00,18
4448,1211,Discovery,2024-04-12T00:00:00,2024-05-15T00:00:00,33
4449,1211,Qualification,2024-05-15T00:00:00,2024-06-22T00:00:00,38
4450,1211,Proposal,2024-06-22T00:00:00,2024-07-11T00:00:00,19
4451,1211,Negotiation,2024-07-11T00:00:00,2024-07-31T00:00:00,20
4452,1211,Closed Won,2024-07-31T00:00:00,2024-07-31T00:00:00,0
4453,1212,Prospecting,2024-11-15T00:00:00,2024-11-23T00:00:00,8
4454,1212,Discovery,2024-11-23T00:00:00,2024-12-13T00:00:00,20
4455,1212,Qualification,2024-12-13T00:00:00,,
4456,1213,Prospecting,2023-11-28T00:00:00,,
4457,1214,Prospecting,2023-07-15T00:00:00,2023-08-04T00:00:00,20
4458,1214,Discovery,2023-08-04T00:00:00,2023-08-27T00:00:00,23
4459,1214,Qualification,2023-08-27T00:00:00,2023-09-02T00:00:00,6
4460,1214,Proposal,2023-09-02T00:00:00,,
4461,1215,Prospecting,2024-02-21T00:00:00,2024-03-04T00:00:00,12
4462,1215,Discovery,2024-03-04T00:00:00,,
4463,1216,Prospecting,2024-02-18T00:00:00,2024-02-25T00:00:00,7
4464,1216,Discovery,2024-02-25T00:00:00,2024-03-10T00:00:00,14
4465,1216,Qualification,2024-03-10T00:00:00,2024-03-23T00:00:00,13
4466,1216,Proposal,2024-03-23T00:00:00,2024-03-31T00:00:00,8
4467,1216,Negotiation,2024-03-31T00:00:00,,
4468,1217,Prospecting,2023-10-19T00:00:00,2023-10-29T00:00:00,10
4469,1217,Discovery,2023-10-29T00:00:00,2023-11-02T00:00:00,4
4470,1217,Qualification,2023-11-02T00:00:00,2023-11-06T00:00:00,4
4471,1217,Proposal,2023-11-06T00:00:00,2023-11-16T00:00:00,10
4472,1217,Negotiation,2023-11-16T00:00:00,2023-11-29T00:00:00,13
4473,1217,Closed Won,2023-11-29T00:00:00,2023-12-04T00:00:00,5
4474,1217,Closed Lost,2023-12-04T00:00:00,2023-12-04T00:00:00,0
4475,1218,Prospecting,2024-12-11T00:00:00,2024-12-21T00:00:00,10
4476,1218,Discovery,2024-12-21T00:00:00,,
4477,1219,Prospecting,2024-11-05T00:00:00,2024-11-19T00:00:00,14
4478,1219,Discovery,2024-11-19T00:00:00,2024-12-06T00:00:00,17
4479,1219,Qualification,2024-12-06T00:00:00,,
4480,1220,Prospecting,2024-11-09T00:00:00,2024-11-16T00:00:00,7
4481,1220,Discovery,2024-11-16T00:00:00,,
4482,1221,Prospecting,2024-01-08T00:00:00,2024-01-25T00:00:00,17
4483,1221,Discovery,2024-01-25T00:00:00,2024-02-09T00:00:00,15
4484,1221,Qualification,2024-02-09T00:00:00,2024-02-17T00:00:00,8
4485,1221,Proposal,2024-02-17T00:00:00,2024-03-08T00:00:00,20
4486,1221,Negotiation,2024-03-08T00:00:00,2024-04-01T00:00:00,24
4487,1221,Closed Won,2024-04-01T00:00:00,2024-04-01T00:00:00,0
4488,1222,Prospecting,2024-12-26T00:00:00,2025-01-06T00:00:00,11
4489,1222,Discovery,2025-01-06T00:00:00,2025-01-20T00:00:00,14
4490,1222,Qualification,2025-01-20T00:00:00,2025-02-09T00:00:00,20
4491,1222,Proposal,2025-02-09T00:00:00,,
4492,1223,Prospecting,2024-07-31T00:00:00,2024-08-13T00:00:00,13
4493,1223,Discovery,2024-08-13T00:00:00,2024-08-27T00:00:00,14
4494,1223,Qualification,2024-08-27T00:00:00,,
4495,1224,Prospecting,2024-11-02T00:00:00,2024-11-13T00:00:00,11
4496,1224,Discovery,2024-11-13T00:00:00,2024-11-24T00:00:00,11
4497,1224,Qualification,2024-11-24T00:00:00,2024-12-05T00:00:00,11
4498,1224,Proposal,2024-12-05T00:00:00,2024-12-12T00:00:00,7
4499,1224,Negotiation,2024-12-12T00:00:00,2024-12-21T00:00:00,9
4500,1224,Closed Won,2024-12-21T00:00:00,2024-12-28T00:00:00,7
4501,1224,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
4502,1225,Prospecting,2024-11-05T00:00:00,2024-11-13T00:00:00,8
4503,1225,Discovery,2024-11-13T00:00:00,2024-11-30T00:00:00,17
4504,1225,Qualification,2024-11-30T00:00:00,2024-12-20T00:00:00,20
4505,1225,Proposal,2024-12-20T00:00:00,2024-12-29T00:00:00,9
4506,1225,Negotiation,2024-12-29T00:00:00,,
4507,1226,Prospecting,2024-10-16T00:00:00,,
4508,1227,Prospecting,2024-10-28T00:00:00,2024-10-31T00:00:00,3
4509,1227,Discovery,2024-10-31T00:00:00,2024-11-15T00:00:00,15
4510,1227,Qualification,2024-11-15T00:00:00,2024-11-21T00:00:00,6
4511,1227,Proposal,2024-11-21T00:00:00,2024-11-28T00:00:00,7
4512,1227,Negotiation,2024-11-28T00:00:00,2024-12-14T00:00:00,16
4513,1227,Closed Won,2024-12-14T00:00:00,2024-12-28T00:00:00,14
4514,1227,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
4515,1228,Prospecting,2024-05-09T00:00:00,2024-05-26T00:00:00,17
4516,1228,Discovery,2024-05-26T00:00:00,2024-06-13T00:00:00,18
4517,1228,Qualification,2024-06-13T00:00:00,,
4518,1229,Prospecting,2024-12-13T00:00:00,2025-01-01T00:00:00,19
4519,1229,Discovery,2025-01-01T00:00:00,,
4520,1230,Prospecting,2021-07-27T00:00:00,2021-08-07T00:00:00,11
4521,1230,Discovery,2021-08-07T00:00:00,2021-09-11T00:00:00,35
4522,1230,Qualification,2021-09-11T00:00:00,2021-10-01T00:00:00,20
4523,1230,Proposal,2021-10-01T00:00:00,2021-10-24T00:00:00,23
4524,1230,Negotiation,2021-10-24T00:00:00,2021-12-09T00:00:00,46
4525,1230,Closed Won,2021-12-09T00:00:00,2021-12-21T00:00:00,12
4526,1230,Closed Lost,2021-12-21T00:00:00,2021-12-21T00:00:00,0
4527,1231,Prospecting,2024-09-15T00:00:00,2024-09-30T00:00:00,15
4528,1231,Discovery,2024-09-30T00:00:00,2024-10-19T00:00:00,19
4529,1231,Qualification,2024-10-19T00:00:00,2024-10-29T00:00:00,10
4530,1231,Proposal,2024-10-29T00:00:00,,
4531,1232,Prospecting,2024-12-14T00:00:00,2024-12-26T00:00:00,12
4532,1232,Discovery,2024-12-26T00:00:00,2025-01-21T00:00:00,26
4533,1232,Qualification,2025-01-21T00:00:00,2025-01-28T00:00:00,7
4534,1232,Proposal,2025-01-28T00:00:00,,
4535,1233,Prospecting,2022-08-12T00:00:00,2022-08-18T00:00:00,6
4536,1233,Discovery,2022-08-18T00:00:00,2022-08-25T00:00:00,7
4537,1233,Qualification,2022-08-25T00:00:00,2022-08-31T00:00:00,6
4538,1233,Proposal,2022-08-31T00:00:00,2022-09-01T00:00:00,1
4539,1233,Negotiation,2022-09-01T00:00:00,2022-09-11T00:00:00,10
4540,1233,Closed Won,2022-09-11T00:00:00,2022-09-16T00:00:00,5
4541,1233,Closed Lost,2022-09-16T00:00:00,2022-09-16T00:00:00,0
4542,1234,Prospecting,2022-03-21T00:00:00,,
4543,611,Prospecting,2023-11-01T00:00:00,,
4544,1236,Prospecting,2023-07-16T00:00:00,2023-07-22T00:00:00,6
4545,1236,Discovery,2023-07-22T00:00:00,,
4546,1237,Prospecting,2024-12-11T00:00:00,2024-12-23T00:00:00,12
4547,1237,Discovery,2024-12-23T00:00:00,2025-01-11T00:00:00,19
4548,1237,Qualification,2025-01-11T00:00:00,,
4549,1023,Prospecting,2024-09-28T00:00:00,2024-10-13T00:00:00,15
4550,1023,Discovery,2024-10-13T00:00:00,2024-10-31T00:00:00,18
4551,1023,Qualification,2024-10-31T00:00:00,,
4552,1239,Prospecting,2020-12-02T00:00:00,2020-12-07T00:00:00,5
4553,1239,Discovery,2020-12-07T00:00:00,2021-01-04T00:00:00,28
4554,1239,Qualification,2021-01-04T00:00:00,2021-01-10T00:00:00,6
4555,1239,Proposal,2021-01-10T00:00:00,2021-01-15T00:00:00,5
4556,1239,Negotiation,2021-01-15T00:00:00,,
4557,1240,Prospecting,2024-02-12T00:00:00,2024-03-05T00:00:00,22
4558,1240,Discovery,2024-03-05T00:00:00,2024-03-30T00:00:00,25
4559,1240,Qualification,2024-03-30T00:00:00,2024-04-24T00:00:00,25
4560,1240,Proposal,2024-04-24T00:00:00,2024-05-04T00:00:00,10
4561,1240,Negotiation,2024-05-04T00:00:00,2024-05-18T00:00:00,14
4562,1240,Closed Won,2024-05-18T00:00:00,2024-06-14T00:00:00,27
4563,1240,Closed Lost,2024-06-14T00:00:00,2024-06-14T00:00:00,0
4564,1241,Prospecting,2023-05-17T00:00:00,2023-05-27T00:00:00,10
4565,1241,Discovery,2023-05-27T00:00:00,2023-06-14T00:00:00,18
4566,1241,Qualification,2023-06-14T00:00:00,,
4567,1242,Prospecting,2024-12-11T00:00:00,2024-12-12T00:00:00,1
4568,1242,Discovery,2024-12-12T00:00:00,2024-12-17T00:00:00,5
4569,1242,Qualification,2024-12-17T00:00:00,2024-12-21T00:00:00,4
4570,1242,Proposal,2024-12-21T00:00:00,2024-12-22T00:00:00,1
4571,1242,Negotiation,2024-12-22T00:00:00,2024-12-26T00:00:00,4
4572,1242,Closed Won,2024-12-26T00:00:00,2024-12-29T00:00:00,3
4573,1242,Closed Lost,2024-12-29T00:00:00,2024-12-29T00:00:00,0
4574,1243,Prospecting,2024-09-21T00:00:00,2024-09-27T00:00:00,6
4575,1243,Discovery,2024-09-27T00:00:00,2024-10-07T00:00:00,10
4576,1243,Qualification,2024-10-07T00:00:00,2024-10-18T00:00:00,11
4577,1243,Proposal,2024-10-18T00:00:00,2024-10-21T00:00:00,3
4578,1243,Negotiation,2024-10-21T00:00:00,2024-10-28T00:00:00,7
4579,1243,Closed Won,2024-10-28T00:00:00,2024-10-28T00:00:00,0
4580,1244,Prospecting,2024-09-28T00:00:00,2024-10-20T00:00:00,22
4581,1244,Discovery,2024-10-20T00:00:00,2024-10-31T00:00:00,11
4582,1244,Qualification,2024-10-31T00:00:00,2024-11-13T00:00:00,13
4583,1244,Proposal,2024-11-13T00:00:00,2024-11-28T00:00:00,15
4584,1244,Negotiation,2024-11-28T00:00:00,,
4585,1245,Prospecting,2024-09-20T00:00:00,2024-10-02T00:00:00,12
4586,1245,Discovery,2024-10-02T00:00:00,2024-10-19T00:00:00,17
4587,1245,Qualification,2024-10-19T00:00:00,,
4588,1246,Prospecting,2022-05-25T00:00:00,,
4589,1247,Prospecting,2024-11-29T00:00:00,,
4590,1248,Prospecting,2023-03-10T00:00:00,2023-03-30T00:00:00,20
4591,1248,Discovery,2023-03-30T00:00:00,2023-04-11T00:00:00,12
4592,1248,Qualification,2023-04-11T00:00:00,,
4593,1249,Prospecting,2024-12-06T00:00:00,2024-12-08T00:00:00,2
4594,1249,Discovery,2024-12-08T00:00:00,2024-12-11T00:00:00,3
4595,1249,Qualification,2024-12-11T00:00:00,2024-12-17T00:00:00,6
4596,1249,Proposal,2024-12-17T00:00:00,2024-12-18T00:00:00,1
4597,1249,Negotiation,2024-12-18T00:00:00,2024-12-25T00:00:00,7
4598,1249,Closed Won,2024-12-25T00:00:00,2024-12-27T00:00:00,2
4599,1249,Closed Lost,2024-12-27T00:00:00,2024-12-27T00:00:00,0
4600,1250,Prospecting,2024-12-23T00:00:00,2024-12-29T00:00:00,6
4601,1250,Discovery,2024-12-29T00:00:00,2025-01-16T00:00:00,18
4602,1250,Qualification,2025-01-16T00:00:00,,
4603,1251,Prospecting,2024-11-08T00:00:00,2024-11-16T00:00:00,8
4604,1251,Discovery,2024-11-16T00:00:00,,
4605,1252,Prospecting,2024-12-07T00:00:00,,
4606,1253,Prospecting,2024-08-17T00:00:00,2024-08-22T00:00:00,5
4607,1253,Discovery,2024-08-22T00:00:00,2024-09-07T00:00:00,16
4608,1253,Qualification,2024-09-07T00:00:00,2024-09-27T00:00:00,20
4609,1253,Proposal,2024-09-27T00:00:00,2024-10-10T00:00:00,13
4610,1253,Negotiation,2024-10-10T00:00:00,2024-11-15T00:00:00,36
4611,1253,Closed Won,2024-11-15T00:00:00,2024-11-29T00:00:00,14
4612,1253,Closed Lost,2024-11-29T00:00:00,2024-11-29T00:00:00,0
4613,1254,Prospecting,2023-10-18T00:00:00,2023-11-07T00:00:00,20
4614,1254,Discovery,2023-11-07T00:00:00,2023-12-04T00:00:00,27
4615,1254,Qualification,2023-12-04T00:00:00,2024-01-09T00:00:00,36
4616,1254,Proposal,2024-01-09T00:00:00,2024-01-29T00:00:00,20
4617,1254,Negotiation,2024-01-29T00:00:00,2024-03-08T00:00:00,39
4618,1254,Closed Won,2024-03-08T00:00:00,2024-03-22T00:00:00,14
4619,1254,Closed Lost,2024-03-22T00:00:00,2024-03-22T00:00:00,0
4620,1255,Prospecting,2024-12-19T00:00:00,2024-12-31T00:00:00,12
4621,1255,Discovery,2024-12-31T00:00:00,2025-01-19T00:00:00,19
4622,1255,Qualification,2025-01-19T00:00:00,,
4623,1256,Prospecting,2024-03-02T00:00:00,2024-03-03T00:00:00,1
4624,1256,Discovery,2024-03-03T00:00:00,2024-03-10T00:00:00,7
4625,1256,Qualification,2024-03-10T00:00:00,2024-03-13T00:00:00,3
4626,1256,Proposal,2024-03-13T00:00:00,2024-03-16T00:00:00,3
4627,1256,Negotiation,2024-03-16T00:00:00,2024-03-22T00:00:00,6
4628,1256,Closed Won,2024-03-22T00:00:00,2024-03-25T00:00:00,3
4629,1256,Closed Lost,2024-03-25T00:00:00,2024-03-25T00:00:00,0
4630,1257,Prospecting,2023-01-31T00:00:00,2023-02-15T00:00:00,15
4631,1257,Discovery,2023-02-15T00:00:00,,
4632,1258,Prospecting,2023-10-13T00:00:00,2023-10-21T00:00:00,8
4633,1258,Discovery,2023-10-21T00:00:00,,
4634,1259,Prospecting,2022-12-12T00:00:00,2022-12-17T00:00:00,5
4635,1259,Discovery,2022-12-17T00:00:00,,
4636,1260,Prospecting,2024-09-18T00:00:00,2024-10-03T00:00:00,15
4637,1260,Discovery,2024-10-03T00:00:00,2024-10-20T00:00:00,17
4638,1260,Qualification,2024-10-20T00:00:00,2024-10-28T00:00:00,8
4639,1260,Proposal,2024-10-28T00:00:00,,
4640,1261,Prospecting,2024-05-12T00:00:00,2024-05-17T00:00:00,5
4641,1261,Discovery,2024-05-17T00:00:00,2024-05-28T00:00:00,11
4642,1261,Qualification,2024-05-28T00:00:00,2024-06-07T00:00:00,10
4643,1261,Proposal,2024-06-07T00:00:00,2024-06-09T00:00:00,2
4644,1261,Negotiation,2024-06-09T00:00:00,2024-06-20T00:00:00,11
4645,1261,Closed Won,2024-06-20T00:00:00,2024-06-26T00:00:00,6
4646,1261,Closed Lost,2024-06-26T00:00:00,2024-06-26T00:00:00,0
4647,1262,Prospecting,2023-03-26T00:00:00,2023-04-26T00:00:00,31
4648,1262,Discovery,2023-04-26T00:00:00,2023-05-20T00:00:00,24
4649,1262,Qualification,2023-05-20T00:00:00,2023-06-04T00:00:00,15
4650,1262,Proposal,2023-06-04T00:00:00,2023-06-29T00:00:00,25
4651,1262,Negotiation,2023-06-29T00:00:00,2023-08-16T00:00:00,48
4652,1262,Closed Won,2023-08-16T00:00:00,2023-08-26T00:00:00,10
4653,1262,Closed Lost,2023-08-26T00:00:00,2023-08-26T00:00:00,0
4654,1263,Prospecting,2024-04-21T00:00:00,2024-04-28T00:00:00,7
4655,1263,Discovery,2024-04-28T00:00:00,,
4656,1264,Prospecting,2024-07-11T00:00:00,2024-07-23T00:00:00,12
4657,1264,Discovery,2024-07-23T00:00:00,2024-08-04T00:00:00,12
4658,1264,Qualification,2024-08-04T00:00:00,2024-08-20T00:00:00,16
4659,1264,Proposal,2024-08-20T00:00:00,,
4660,1265,Prospecting,2024-09-18T00:00:00,2024-09-28T00:00:00,10
4661,1265,Discovery,2024-09-28T00:00:00,2024-10-21T00:00:00,23
4662,1265,Qualification,2024-10-21T00:00:00,2024-11-08T00:00:00,18
4663,1265,Proposal,2024-11-08T00:00:00,2024-11-20T00:00:00,12
4664,1265,Negotiation,2024-11-20T00:00:00,,
4665,1266,Prospecting,2024-11-24T00:00:00,2024-12-02T00:00:00,8
4666,1266,Discovery,2024-12-02T00:00:00,2024-12-28T00:00:00,26
4667,1266,Qualification,2024-12-28T00:00:00,2025-01-12T00:00:00,15
4668,1266,Proposal,2025-01-12T00:00:00,,
4669,1267,Prospecting,2021-10-24T00:00:00,2021-11-01T00:00:00,8
4670,1267,Discovery,2021-11-01T00:00:00,2021-11-30T00:00:00,29
4671,1267,Qualification,2021-11-30T00:00:00,2021-12-22T00:00:00,22
4672,1267,Proposal,2021-12-22T00:00:00,2021-12-25T00:00:00,3
4673,1267,Negotiation,2021-12-25T00:00:00,,
4674,1268,Prospecting,2024-12-03T00:00:00,2024-12-14T00:00:00,11
4675,1268,Discovery,2024-12-14T00:00:00,2024-12-24T00:00:00,10
4676,1268,Qualification,2024-12-24T00:00:00,,
4677,1269,Prospecting,2024-07-03T00:00:00,,
4678,1270,Prospecting,2024-11-01T00:00:00,2024-11-14T00:00:00,13
4679,1270,Discovery,2024-11-14T00:00:00,2024-11-26T00:00:00,12
4680,1270,Qualification,2024-11-26T00:00:00,2024-12-19T00:00:00,23
4681,1270,Proposal,2024-12-19T00:00:00,,
4682,1271,Prospecting,2022-11-07T00:00:00,,
4683,1272,Prospecting,2022-08-15T00:00:00,2022-08-27T00:00:00,12
4684,1272,Discovery,2022-08-27T00:00:00,2022-09-17T00:00:00,21
4685,1272,Qualification,2022-09-17T00:00:00,,
4686,1273,Prospecting,2024-03-30T00:00:00,2024-04-09T00:00:00,10
4687,1273,Discovery,2024-04-09T00:00:00,2024-05-01T00:00:00,22
4688,1273,Qualification,2024-05-01T00:00:00,2024-05-11T00:00:00,10
4689,1273,Proposal,2024-05-11T00:00:00,,
4690,1274,Prospecting,2023-03-22T00:00:00,,
4691,1275,Prospecting,2023-10-22T00:00:00,2023-10-29T00:00:00,7
4692,1275,Discovery,2023-10-29T00:00:00,2023-11-23T00:00:00,25
4693,1275,Qualification,2023-11-23T00:00:00,2023-12-05T00:00:00,12
4694,1275,Proposal,2023-12-05T00:00:00,,
4695,1276,Prospecting,2022-02-04T00:00:00,,
4696,1277,Prospecting,2023-06-24T00:00:00,2023-07-07T00:00:00,13
4697,1277,Discovery,2023-07-07T00:00:00,2023-07-27T00:00:00,20
4698,1277,Qualification,2023-07-27T00:00:00,,
4699,1278,Prospecting,2024-12-19T00:00:00,2025-01-04T00:00:00,16
4700,1278,Discovery,2025-01-04T00:00:00,2025-01-26T00:00:00,22
4701,1278,Qualification,2025-01-26T00:00:00,,
4702,1279,Prospecting,2024-12-20T00:00:00,,
4703,1280,Prospecting,2024-06-05T00:00:00,2024-06-11T00:00:00,6
4704,1280,Discovery,2024-06-11T00:00:00,2024-07-01T00:00:00,20
4705,1280,Qualification,2024-07-01T00:00:00,,
4706,1281,Prospecting,2024-08-21T00:00:00,,
4707,1282,Prospecting,2024-10-19T00:00:00,2024-10-29T00:00:00,10
4708,1282,Discovery,2024-10-29T00:00:00,,
4709,1283,Prospecting,2024-09-25T00:00:00,,
4710,1284,Prospecting,2021-08-07T00:00:00,2021-08-16T00:00:00,9
4711,1284,Discovery,2021-08-16T00:00:00,2021-09-01T00:00:00,16
4712,1284,Qualification,2021-09-01T00:00:00,,
4713,1285,Prospecting,2024-08-08T00:00:00,,
4714,1286,Prospecting,2022-11-30T00:00:00,2022-12-09T00:00:00,9
4715,1286,Discovery,2022-12-09T00:00:00,2023-01-07T00:00:00,29
4716,1286,Qualification,2023-01-07T00:00:00,,
4717,1287,Prospecting,2024-03-07T00:00:00,2024-03-21T00:00:00,14
4718,1287,Discovery,2024-03-21T00:00:00,,
4719,1288,Prospecting,2024-11-15T00:00:00,2024-11-23T00:00:00,8
4720,1288,Discovery,2024-11-23T00:00:00,,
4721,1289,Prospecting,2024-07-31T00:00:00,2024-08-17T00:00:00,17
4722,1289,Discovery,2024-08-17T00:00:00,2024-09-10T00:00:00,24
4723,1289,Qualification,2024-09-10T00:00:00,2024-09-17T00:00:00,7
4724,1289,Proposal,2024-09-17T00:00:00,,
4725,1290,Prospecting,2024-07-04T00:00:00,,
4726,1291,Prospecting,2022-07-01T00:00:00,,
4727,1292,Prospecting,2024-04-21T00:00:00,2024-05-07T00:00:00,16
4728,1292,Discovery,2024-05-07T00:00:00,2024-05-21T00:00:00,14
4729,1292,Qualification,2024-05-21T00:00:00,,
4730,1293,Prospecting,2023-08-10T00:00:00,2023-08-30T00:00:00,20
4731,1293,Discovery,2023-08-30T00:00:00,2023-09-08T00:00:00,9
4732,1293,Qualification,2023-09-08T00:00:00,2023-10-09T00:00:00,31
4733,1293,Proposal,2023-10-09T00:00:00,2023-10-28T00:00:00,19
4734,1293,Negotiation,2023-10-28T00:00:00,2023-11-22T00:00:00,25
4735,1293,Closed Won,2023-11-22T00:00:00,2023-11-22T00:00:00,0
4736,1294,Prospecting,2022-09-27T00:00:00,2022-10-03T00:00:00,6
4737,1294,Discovery,2022-10-03T00:00:00,2022-10-28T00:00:00,25
4738,1294,Qualification,2022-10-28T00:00:00,,
4739,1295,Prospecting,2024-03-11T00:00:00,2024-03-19T00:00:00,8
4740,1295,Discovery,2024-03-19T00:00:00,2024-04-08T00:00:00,20
4741,1295,Qualification,2024-04-08T00:00:00,,
4742,1296,Prospecting,2024-09-25T00:00:00,2024-10-15T00:00:00,20
4743,1296,Discovery,2024-10-15T00:00:00,2024-11-01T00:00:00,17
4744,1296,Qualification,2024-11-01T00:00:00,,
4745,1297,Prospecting,2024-04-14T00:00:00,2024-04-26T00:00:00,12
4746,1297,Discovery,2024-04-26T00:00:00,2024-05-15T00:00:00,19
4747,1297,Qualification,2024-05-15T00:00:00,,
4748,1298,Prospecting,2024-12-10T00:00:00,2024-12-12T00:00:00,2
4749,1298,Discovery,2024-12-12T00:00:00,2024-12-14T00:00:00,2
4750,1298,Qualification,2024-12-14T00:00:00,2024-12-17T00:00:00,3
4751,1298,Proposal,2024-12-17T00:00:00,2024-12-20T00:00:00,3
4752,1298,Negotiation,2024-12-20T00:00:00,2024-12-27T00:00:00,7
4753,1298,Closed Won,2024-12-27T00:00:00,2024-12-28T00:00:00,1
4754,1298,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
4755,1299,Prospecting,2024-11-13T00:00:00,2024-11-19T00:00:00,6
4756,1299,Discovery,2024-11-19T00:00:00,2024-12-03T00:00:00,14
4757,1299,Qualification,2024-12-03T00:00:00,,
4758,1300,Prospecting,2023-04-02T00:00:00,2023-04-21T00:00:00,19
4759,1300,Discovery,2023-04-21T00:00:00,,
4760,1301,Prospecting,2023-08-03T00:00:00,2023-08-13T00:00:00,10
4761,1301,Discovery,2023-08-13T00:00:00,2023-09-03T00:00:00,21
4762,1301,Qualification,2023-09-03T00:00:00,,
4763,1302,Prospecting,2024-09-28T00:00:00,2024-10-17T00:00:00,19
4764,1302,Discovery,2024-10-17T00:00:00,,
4765,1303,Prospecting,2021-10-12T00:00:00,2021-10-16T00:00:00,4
4766,1303,Discovery,2021-10-16T00:00:00,,
4767,1304,Prospecting,2024-09-10T00:00:00,2024-09-20T00:00:00,10
4768,1304,Discovery,2024-09-20T00:00:00,,
4769,1305,Prospecting,2024-12-11T00:00:00,2024-12-12T00:00:00,1
4770,1305,Discovery,2024-12-12T00:00:00,2024-12-16T00:00:00,4
4771,1305,Qualification,2024-12-16T00:00:00,2024-12-20T00:00:00,4
4772,1305,Proposal,2024-12-20T00:00:00,2024-12-21T00:00:00,1
4773,1305,Negotiation,2024-12-21T00:00:00,2024-12-26T00:00:00,5
4774,1305,Closed Won,2024-12-26T00:00:00,2024-12-28T00:00:00,2
4775,1305,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
4776,1306,Prospecting,2024-07-16T00:00:00,2024-07-31T00:00:00,15
4777,1306,Discovery,2024-07-31T00:00:00,,
4778,1307,Prospecting,2020-11-19T00:00:00,2020-12-01T00:00:00,12
4779,1307,Discovery,2020-12-01T00:00:00,,
4780,1308,Prospecting,2024-12-30T00:00:00,2025-01-07T00:00:00,8
4781,1308,Discovery,2025-01-07T00:00:00,2025-01-27T00:00:00,20
4782,1308,Qualification,2025-01-27T00:00:00,2025-02-06T00:00:00,10
4783,1308,Proposal,2025-02-06T00:00:00,,
4784,1309,Prospecting,2024-08-20T00:00:00,2024-08-27T00:00:00,7
4785,1309,Discovery,2024-08-27T00:00:00,,
4786,1310,Prospecting,2024-12-07T00:00:00,2024-12-21T00:00:00,14
4787,1310,Discovery,2024-12-21T00:00:00,2025-01-01T00:00:00,11
4788,1310,Qualification,2025-01-01T00:00:00,,
4789,1311,Prospecting,2024-11-10T00:00:00,2024-12-01T00:00:00,21
4790,1311,Discovery,2024-12-01T00:00:00,2024-12-13T00:00:00,12
4791,1311,Qualification,2024-12-13T00:00:00,,
4792,1312,Prospecting,2024-12-11T00:00:00,2024-12-18T00:00:00,7
4793,1312,Discovery,2024-12-18T00:00:00,,
4794,1313,Prospecting,2024-11-18T00:00:00,2024-11-25T00:00:00,7
4795,1313,Discovery,2024-11-25T00:00:00,2024-12-03T00:00:00,8
4796,1313,Qualification,2024-12-03T00:00:00,2024-12-13T00:00:00,10
4797,1313,Proposal,2024-12-13T00:00:00,2024-12-16T00:00:00,3
4798,1313,Negotiation,2024-12-16T00:00:00,2024-12-26T00:00:00,10
4799,1313,Closed Won,2024-12-26T00:00:00,2024-12-28T00:00:00,2
4800,1313,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
4801,1314,Prospecting,2024-11-30T00:00:00,,
4802,1315,Prospecting,2024-12-10T00:00:00,2024-12-11T00:00:00,1
4803,1315,Discovery,2024-12-11T00:00:00,2024-12-17T00:00:00,6
4804,1315,Qualification,2024-12-17T00:00:00,2024-12-20T00:00:00,3
4805,1315,Proposal,2024-12-20T00:00:00,2024-12-23T00:00:00,3
4806,1315,Negotiation,2024-12-23T00:00:00,2024-12-25T00:00:00,2
4807,1315,Closed Won,2024-12-25T00:00:00,2024-12-28T00:00:00,3
4808,1315,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
4809,1316,Prospecting,2023-09-23T00:00:00,,
4810,1317,Prospecting,2024-11-03T00:00:00,2024-11-12T00:00:00,9
4811,1317,Discovery,2024-11-12T00:00:00,,
