opp_id,account_id,owner_id,name,stage,amount,close_date,created_date,lead_source,forecast_category,is_won,is_closed,competitor,loss_reason,days_in_stage,next_step,opportunity_type,created_at
1700,274,9,Catalyst Group - New Business,Qualification,23161,2025-03-16,2024-09-09,Partner Referral,Best Case,False,False,CompetitorC,,17,Contract signing,New Business,2024-09-09T00:00:00
1701,635,2,Horizon Solutions - Initial License,Discovery,40735,2025-03-29,2024-07-21,,Pipeline,False,False,,,15,Reference call,New Business,2024-07-21T00:00:00
1702,631,1,Vanguard Corp - Platform Deal,Discovery,212506,2025-07-13,2024-10-21,Outbound - SDR,Pipeline,False,False,CompetitorB,,28,Executive alignment,New Business,2024-10-21T00:00:00
1703,468,9,Optima Networks - Expansion,Prospecting,22770,2024-01-25,2023-06-21,Partner Referral,Pipeline,False,False,CompetitorD,,24,Contract signing,Expansion,2023-06-21T00:00:00
1704,581,16,Quantum Enterprises - Renewal,Discovery,193262,2025-03-10,2024-11-15,Outbound - SDR,Pipeline,False,False,CompetitorC,,36,Reference call,Renewal,2024-11-15T00:00:00
1705,177,3,Pinnacle Technologies - Initial License,Prospecting,46316,2024-10-10,2024-07-25,Outbound - SDR,Pipeline,False,False,CompetitorE,,3,Executive alignment,New Business,2024-07-25T00:00:00
1706,459,9,Vanguard Dynamics - Initial License,Qualification,1019542,2024-06-06,2023-10-27,Event,Best Case,False,False,CompetitorD,,69,Schedule demo,New Business,2023-10-27T00:00:00
1707,617,12,Zenith Enterprises - New Business,Proposal,25796,2023-01-25,2022-12-14,Partner Referral,Best Case,False,False,,,47,,New Business,2022-12-14T00:00:00
1708,279,12,Velocity Holdings - New Business,Discovery,9894,2025-04-02,2024-08-21,Inbound - Web,Pipeline,False,False,CompetitorB,,10,POC setup,New Business,2024-08-21T00:00:00
1709,218,15,Nexus Technologies - New Business,Prospecting,33889,2024-11-14,2024-09-17,Inbound - Web,Pipeline,False,False,CompetitorA,,25,Legal review,New Business,2024-09-17T00:00:00
1710,472,7,Pacific Networks - Platform Deal,Qualification,24110,2023-03-30,2022-09-03,Webinar,Best Case,False,False,,,40,Executive alignment,New Business,2022-09-03T00:00:00
1711,703,9,Optima Platforms - New Business,Negotiation,126425,2023-01-14,2022-05-12,Inbound - Web,Commit,False,False,CompetitorC,,29,,New Business,2022-05-12T00:00:00
1712,451,14,Synergy Labs - New Business,Prospecting,774300,2024-07-26,2024-02-28,Webinar,Pipeline,False,False,CompetitorA,,43,Send proposal,New Business,2024-02-28T00:00:00
1713,393,3,Global Services - New Business,Proposal,1072433,2024-12-16,2024-09-26,Partner Referral,Best Case,False,False,Open Source Alternative,,3,Reference call,New Business,2024-09-26T00:00:00
1714,728,5,Global Digital - Platform Deal,Closed Lost,18815,2023-01-03,2022-10-14,Webinar,Omitted,False,True,,Lost to Status Quo,3,,New Business,2022-10-14T00:00:00
1715,281,10,Elevate Enterprises - New Business,Qualification,533402,2024-11-13,2024-02-18,Event,Best Case,False,False,,,19,Send proposal,New Business,2024-02-18T00:00:00
1716,648,1,Apex Dynamics - Initial License,Proposal,178892,2024-02-04,2023-07-02,Event,Best Case,False,False,,,13,Technical review,New Business,2023-07-02T00:00:00
1717,563,11,Nova Partners - Platform Deal,Prospecting,10442,2025-03-28,2024-10-20,Inbound - Web,Pipeline,False,False,Open Source Alternative,,2,Send proposal,New Business,2024-10-20T00:00:00
1718,379,14,Zenith Labs - Platform Deal,Prospecting,12521,2023-12-08,2023-05-19,Inbound - Web,Pipeline,False,False,,,45,,New Business,2023-05-19T00:00:00
1719,407,16,Nova Holdings - Initial License,Closed Lost,73878,2024-12-31,2024-12-06,,Omitted,False,True,,Price,20,,New Business,2024-12-06T00:00:00
1720,520,15,Catalyst Software - Platform Deal,Qualification,90708,2024-03-29,2024-01-04,Webinar,Best Case,False,False,,,47,Contract signing,New Business,2024-01-04T00:00:00
1721,363,4,Nexus Dynamics - New Business,Qualification,830289,2023-01-22,2022-12-15,Webinar,Best Case,False,False,Open Source Alternative,,16,Reference call,New Business,2022-12-15T00:00:00
1722,800,14,Global Systems - Platform Deal,Prospecting,37232,2025-05-21,2024-11-09,Product-Led,Pipeline,False,False,CompetitorA,,65,,New Business,2024-11-09T00:00:00
1723,625,15,Elevate Services - Platform Deal,Qualification,,2025-03-04,2024-12-01,Partner Referral,Best Case,False,False,CompetitorA,,47,Contract signing,New Business,2024-12-01T00:00:00
1724,27,1,Optima Solutions - Initial License,Closed Lost,42482,2021-12-21,2021-11-12,Partner Referral,Omitted,False,True,CompetitorB,Competitor,20,,New Business,2021-11-12T00:00:00
1725,543,3,Global Labs - Platform Deal,Qualification,23897,2023-06-27,2023-02-22,Partner Referral,Best Case,False,False,CompetitorA,,23,Reference call,New Business,2023-02-22T00:00:00
1726,756,8,Optima Services - Platform Deal,Proposal,140696,2025-03-09,2024-11-25,Outbound - AE,Best Case,False,False,,,28,,New Business,2024-11-25T00:00:00
1727,976,11,Summit Platforms - Initial License,Closed Lost,51764,2024-12-31,2024-11-30,Inbound - Web,Omitted,False,True,,No Decision,51,,New Business,2024-11-30T00:00:00
1728,669,15,Elevate Systems - New Business,Qualification,9266,2025-04-03,2024-12-12,Partner Referral,Best Case,False,False,,,33,Technical review,New Business,2024-12-12T00:00:00
1729,441,2,Summit Corp - Initial License,Negotiation,33687,2022-06-23,2022-05-19,Outbound - AE,Commit,False,False,,,4,Legal review,New Business,2022-05-19T00:00:00
1730,27,1,Optima Solutions - New Business,Prospecting,20169,2023-02-12,2022-08-14,Event,Pipeline,False,False,,,38,Reference call,New Business,2022-08-14T00:00:00
1731,987,1,Vertex Corp - Initial License,Negotiation,72227,2024-02-05,2023-07-01,Inbound - Web,Commit,False,False,Open Source Alternative,,13,,New Business,2023-07-01T00:00:00
1732,24,16,Synergy Software - New Business,Qualification,40536,2025-06-24,2024-11-21,Product-Led,Best Case,False,False,CompetitorC,,47,POC setup,New Business,2024-11-21T00:00:00
1733,892,12,Vanguard Dynamics - Platform Deal,Discovery,50209,2025-02-15,2024-06-19,Outbound - AE,Pipeline,False,False,,,5,Contract signing,New Business,2024-06-19T00:00:00
1734,14,2,Velocity Dynamics - New Business,Prospecting,22601,2025-03-21,2024-09-18,Partner Referral,Pipeline,False,False,CompetitorE,,16,POC setup,New Business,2024-09-18T00:00:00
1735,473,9,Pinnacle Enterprises - New Business,Prospecting,34908,2024-11-03,2024-03-01,Outbound - AE,Pipeline,False,False,CompetitorE,,17,Legal review,New Business,2024-03-01T00:00:00
1736,261,10,Nova Holdings - Platform Deal,Proposal,39247,2025-02-11,2024-10-02,Inbound - Content,Best Case,False,False,,,1,Executive alignment,New Business,2024-10-02T00:00:00
1737,398,14,Velocity Digital - Platform Deal,Proposal,11999,2025-01-25,2024-10-02,Webinar,Best Case,False,False,CompetitorB,,40,,New Business,2024-10-02T00:00:00
1738,190,4,Zenith Partners - New Business,Qualification,48074,2025-04-19,2024-10-06,Inbound - Content,Best Case,False,False,,,26,POC setup,New Business,2024-10-06T00:00:00
1739,479,5,Summit Enterprises - Initial License,Prospecting,5328,2025-02-05,2024-07-27,Webinar,Pipeline,False,False,,,51,Technical review,New Business,2024-07-27T00:00:00
667,846,9,Zenith Software - Initial License,Closed Lost,172246,2024-12-31,2024-12-21,Event,Omitted,False,True,Open Source Alternative,Lost to Status Quo,60,,New Business,2024-12-21T00:00:00
1741,657,9,Zenith Labs - New Business,Prospecting,22605,2024-03-06,2023-10-05,Outbound - AE,Pipeline,False,False,CompetitorA,,14,Executive alignment,New Business,2023-10-05T00:00:00
1742,482,12,Vanguard Corp - Initial License,Prospecting,44626,2024-02-26,2023-06-07,Inbound - Content,Pipeline,False,False,CompetitorD,,57,Contract signing,New Business,2023-06-07T00:00:00
1743,667,9,Vertex Analytics - Initial License,Discovery,48008,2025-03-29,2024-10-23,Outbound - AE,Pipeline,False,False,CompetitorC,,59,Executive alignment,New Business,2024-10-23T00:00:00
1744,366,16,Pinnacle Technologies - Initial License,Closed Won,44595,2024-12-31,2024-09-20,Event,Closed,True,True,CompetitorA,,55,,New Business,2024-09-20T00:00:00
1745,935,7,Synergy Holdings - New Business,Qualification,70485,2024-10-20,2024-06-18,Webinar,Best Case,False,False,Open Source Alternative,,28,Reference call,New Business,2024-06-18T00:00:00
1746,524,15,Vertex Inc - Platform Deal,Prospecting,14894,2024-09-13,2024-06-19,Inbound - Web,Pipeline,False,False,Open Source Alternative,,61,Legal review,New Business,2024-06-19T00:00:00
1747,77,5,Apex Group - Contract Renewal,Discovery,132300,2025-06-28,2024-12-05,Inbound - Content,Pipeline,False,False,Open Source Alternative,,17,Schedule demo,Renewal,2024-12-05T00:00:00
1748,873,3,Pinnacle Services - New Business,Prospecting,1077011,2025-02-06,2024-12-15,Inbound - Web,Pipeline,False,False,CompetitorE,,40,Schedule demo,New Business,2024-12-15T00:00:00
1749,75,16,Optima Solutions - Initial License,Prospecting,31866,2024-10-10,2024-06-06,Product-Led,Pipeline,False,False,CompetitorA,,24,Contract signing,New Business,2024-06-06T00:00:00
1750,460,7,Velocity Networks - Initial License,Proposal,135092,2025-06-23,2024-12-31,Outbound - AE,Best Case,False,False,,,6,Send proposal,New Business,2024-12-31T00:00:00
1751,254,8,Global Holdings - Additional Seats,Qualification,14431,2023-11-08,2023-07-21,Inbound - Content,Best Case,False,False,CompetitorB,,47,Contract signing,Expansion,2023-07-21T00:00:00
1752,135,8,Acme Holdings - Initial License,Closed Lost,22696,2023-09-19,2023-03-29,Inbound - Content,Omitted,False,True,CompetitorB,Price,2,,New Business,2023-03-29T00:00:00
1753,700,12,Zenith Enterprises - Platform Deal,Discovery,192460,2024-06-30,2023-10-07,,Pipeline,False,False,CompetitorE,,59,Executive alignment,New Business,2023-10-07T00:00:00
1754,903,1,Apex Networks - Platform Deal,Qualification,80903,2024-12-20,2024-06-19,Inbound - Content,Best Case,False,False,CompetitorA,,2,Reference call,New Business,2024-06-19T00:00:00
1755,358,3,Summit Technologies - Platform Deal,Negotiation,423515,2022-11-04,2022-04-14,Event,Commit,False,False,,,44,Schedule demo,New Business,2022-04-14T00:00:00
1756,750,15,Vanguard Systems - Initial License,Closed Lost,48157,2024-12-31,2024-07-27,Inbound - Content,Omitted,False,True,,No Decision,42,,New Business,2024-07-27T00:00:00
1757,63,3,Vertex Corp - Platform Deal,Qualification,62086,2024-09-03,2024-07-04,Inbound - Web,Best Case,False,False,CompetitorE,,14,Schedule demo,New Business,2024-07-04T00:00:00
1758,703,11,Optima Platforms - New Business,Closed Lost,170602,2024-03-20,2023-10-16,Product-Led,Omitted,False,True,CompetitorE,Lost to Status Quo,16,,New Business,2023-10-16T00:00:00
1759,887,16,Summit Corp - Initial License,Prospecting,40139,2025-02-23,2024-12-31,Outbound - SDR,Pipeline,False,False,,,7,,New Business,2024-12-31T00:00:00
1760,425,7,Zenith Software - Initial License,Closed Lost,40336,2024-12-31,2024-10-31,Outbound - AE,Omitted,False,True,,Competitor,10,,New Business,2024-10-31T00:00:00
1761,4,9,Zenith Enterprises - New Business,Closed Lost,97183,2022-03-26,2021-10-29,Event,Omitted,False,True,CompetitorA,No Decision,37,,New Business,2021-10-29T00:00:00
1762,630,11,Quantum Holdings - New Business,Closed Lost,24303,2023-02-28,2022-10-01,Outbound - AE,Omitted,False,True,CompetitorC,Budget Cut,65,,New Business,2022-10-01T00:00:00
1763,464,14,Summit Enterprises - New Business,Closed Won,192106,2024-12-16,2024-08-05,Inbound - Web,Closed,True,True,,,49,,New Business,2024-08-05T00:00:00
1764,256,2,Summit Inc - Initial License,Qualification,8527,2022-09-16,2022-03-31,Outbound - AE,Best Case,False,False,,,11,Technical review,New Business,2022-03-31T00:00:00
1765,173,12,Synergy Enterprises - Platform Deal,Discovery,39793,2025-05-22,2024-11-07,Webinar,Pipeline,False,False,,,30,,New Business,2024-11-07T00:00:00
1766,931,7,Atlas Analytics - New Business,Proposal,21296,2025-07-31,2024-12-04,,Best Case,False,False,CompetitorD,,4,POC setup,New Business,2024-12-04T00:00:00
1767,353,7,Summit Technologies - New Business,Closed Lost,660756,2024-12-22,2024-10-12,Inbound - Web,Omitted,False,True,,Champion Left,21,,New Business,2024-10-12T00:00:00
1768,497,4,Vanguard Technologies - Initial License,Prospecting,28980,2023-02-05,2022-05-15,Partner Referral,Pipeline,False,False,,,16,Send proposal,New Business,2022-05-15T00:00:00
1769,492,9,Atlas Enterprises - New Business,Proposal,51710,2024-11-27,2024-06-07,Event,Best Case,False,False,,,14,,New Business,2024-06-07T00:00:00
1770,517,12,Nexus Solutions - Platform Deal,Qualification,72175,2024-07-15,2024-02-16,Event,Best Case,False,False,,,47,,New Business,2024-02-16T00:00:00
1771,296,7,Zenith Dynamics - Initial License,Prospecting,30273,2021-05-11,2021-02-16,Partner Referral,Pipeline,False,False,CompetitorB,,6,Send proposal,New Business,2021-02-16T00:00:00
1772,35,11,Acme Solutions - New Business,Closed Lost,28122,2022-12-29,2022-07-12,Product-Led,Omitted,False,True,Open Source Alternative,Budget Cut,53,,New Business,2022-07-12T00:00:00
1529,775,1,Zenith Services - Platform Deal,Closed Lost,47391,2024-12-31,2024-12-13,Inbound - Content,Omitted,False,True,CompetitorD,Competitor,5,,New Business,2024-12-13T00:00:00
1774,997,13,Apex Systems - Platform Deal,Closed Lost,9081,2024-12-31,2024-09-24,Webinar,Omitted,False,True,CompetitorD,Competitor,6,,New Business,2024-09-24T00:00:00
1775,477,3,Pinnacle Digital - Initial License,Qualification,429064,2023-03-03,2022-10-26,Webinar,Best Case,False,False,CompetitorB,,1,Schedule demo,New Business,2022-10-26T00:00:00
1776,454,9,Acme Labs - Initial License,Qualification,20884,2024-06-25,2023-11-23,Product-Led,Best Case,False,False,,,40,Technical review,New Business,2023-11-23T00:00:00
1777,719,3,Acme Digital - New Business,Closed Won,491605,2024-07-13,2024-04-07,Inbound - Content,Closed,True,True,CompetitorA,,10,,New Business,2024-04-07T00:00:00
1778,160,15,Summit Inc - New Business,Prospecting,95394,2024-05-14,2024-02-09,Outbound - SDR,Pipeline,False,False,CompetitorD,,33,Send proposal,New Business,2024-02-09T00:00:00
1779,754,8,Pacific Solutions - Initial License,Proposal,10889,2025-02-18,2024-10-26,Event,Best Case,False,False,CompetitorA,,60,Reference call,New Business,2024-10-26T00:00:00
1780,526,10,Apex Inc - Initial License,Discovery,8546,2023-04-04,2022-11-19,Partner Referral,Pipeline,False,False,,,10,Reference call,New Business,2022-11-19T00:00:00
1781,522,8,Nexus Platforms - Initial License,Closed Won,112323,2024-12-31,2024-08-30,Partner Referral,Closed,True,True,CompetitorD,,16,,New Business,2024-08-30T00:00:00
1782,479,5,Summit Enterprises - Initial License,Qualification,30950,2024-08-21,2023-12-03,Product-Led,Best Case,False,False,,,51,Executive alignment,New Business,2023-12-03T00:00:00
1783,761,16,Zenith Enterprises - Platform Deal,Proposal,77564,2025-01-20,2024-11-12,Webinar,Best Case,False,False,CompetitorC,,59,Technical review,New Business,2024-11-12T00:00:00
1784,904,1,Optima Holdings - Platform Deal,Negotiation,100644,2022-01-09,2021-06-27,Outbound - SDR,Commit,False,False,CompetitorB,,1,POC setup,New Business,2021-06-27T00:00:00
1785,126,11,Zenith Inc - Platform Deal,Prospecting,21643,2025-02-25,2024-12-12,Webinar,Pipeline,False,False,CompetitorE,,11,POC setup,New Business,2024-12-12T00:00:00
1786,291,16,Vertex Technologies - New Business,Closed Won,,2024-10-12,2024-08-31,Event,Closed,True,True,,,8,,New Business,2024-08-31T00:00:00
1787,853,1,Zenith Dynamics - Initial License,Prospecting,146050,2025-01-10,2024-10-23,Inbound - Content,Pipeline,False,False,Open Source Alternative,,35,Contract signing,New Business,2024-10-23T00:00:00
1788,995,9,Acme Corp - Platform Deal,Discovery,,2023-05-30,2023-04-04,Inbound - Content,Pipeline,False,False,CompetitorA,,49,Contract signing,New Business,2023-04-04T00:00:00
1789,533,14,Atlas Labs - Initial License,Discovery,20483,2020-11-05,2020-05-23,Inbound - Web,Pipeline,False,False,CompetitorA,,51,,New Business,2020-05-23T00:00:00
1790,461,1,Global Networks - Platform Deal,Discovery,430452,2023-06-02,2023-01-10,Product-Led,Pipeline,False,False,CompetitorC,,22,Legal review,New Business,2023-01-10T00:00:00
1791,608,13,Horizon Corp - Platform Deal,Closed Lost,37571,2023-12-18,2023-05-20,Webinar,Omitted,False,True,,Feature Gap,48,,New Business,2023-05-20T00:00:00
1792,136,12,Atlas Services - Initial License,Qualification,40657,2024-06-05,2024-01-06,Inbound - Content,Best Case,False,False,CompetitorB,,63,Contract signing,New Business,2024-01-06T00:00:00
1793,985,3,Vanguard Dynamics - Platform Deal,Qualification,149893,2024-11-30,2024-06-03,Partner Referral,Best Case,False,False,,,3,Executive alignment,New Business,2024-06-03T00:00:00
1794,344,16,Synergy Systems - Platform Deal,Negotiation,1010000,2024-11-20,2024-10-13,Outbound - AE,Commit,False,False,CompetitorC,,50,POC setup,New Business,2024-10-13T00:00:00
1795,800,14,Global Systems - Renewal,Closed Won,59228,2024-07-27,2024-06-07,Partner Referral,Closed,True,True,,,63,,Renewal,2024-06-07T00:00:00
1796,241,8,Zenith Partners - Platform Deal,Discovery,97569,2024-12-11,2024-11-02,Partner Referral,Pipeline,False,False,CompetitorE,,44,,New Business,2024-11-02T00:00:00
1797,172,15,Nexus Solutions - Platform Deal,Closed Lost,61424,2024-06-03,2024-04-11,Product-Led,Omitted,False,True,,Timing,8,,New Business,2024-04-11T00:00:00
1798,624,16,Apex Holdings - Initial License,Discovery,121356,2025-07-18,2024-11-07,,Pipeline,False,False,,,37,Legal review,New Business,2024-11-07T00:00:00
1799,921,14,Global Labs - New Business,Prospecting,19179,2025-05-24,2024-10-13,Webinar,Pipeline,False,False,CompetitorA,,15,,New Business,2024-10-13T00:00:00
1800,907,3,Vanguard Holdings - Platform Deal,Prospecting,165805,2025-01-07,2024-06-10,Inbound - Web,Pipeline,False,False,,,16,Reference call,New Business,2024-06-10T00:00:00
