tracker_id,call_id,tracker_name,tracker_category,mention_count
4230,1786,Competitor - CompetitorE,Competitor,6
4231,1786,Pricing - Too Expensive Objection,Pricing,6
4232,1787,Budget - Needs Approval,Budget,3
4233,1787,Technical - Performance Requirements,Technical,2
4234,1787,Pricing - Requested Quote,Pricing,3
4235,1788,Competitor - CompetitorD,Competitor,4
4236,1788,Competitor - CompetitorA,Competitor,2
4237,1788,Security - SOC2 Compliance,Security,2
4238,1788,Security - Penetration Testing,Security,5
4239,1788,POC Requested,Buying Signal,4
4240,1790,Risk - Delayed Timeline,Risk,8
4241,1790,Budget - Needs Approval,Budget,3
4242,1790,Competitor - CompetitorB,Competitor,3
4243,1790,Contract Review Started,Buying Signal,1
4244,1790,Competitor - CompetitorA,Competitor,8
4245,1790,Risk - Champion Leaving,Risk,3
4246,1791,Risk - Competitor Evaluation,Risk,4
4247,1791,Budget - Approved,Budget,1
4248,1792,Risk - Legal Blockers,Risk,6
4249,1792,Budget - Approved,Budget,4
4250,1793,Risk - Budget Freeze,Risk,6
4251,1793,Technical - Data Migration Plan,Technical,-6
4252,1793,Competitor - CompetitorA,Competitor,7
4253,1793,Objection - Too Complex,Objection,4
4254,1793,Competitor - CompetitorD,Competitor,1
4255,1793,Competitor - CompetitorB,Competitor,8
4256,1794,Pricing - Volume Discount,Pricing,1
4257,1794,Objection - Need More Stakeholder Buy-in,Objection,3
4258,1794,Risk - Champion Leaving,Risk,7
4259,1796,Pricing - Requested Quote,Pricing,7
4260,1796,Pricing - Too Expensive Objection,Pricing,6
4261,1796,Objection - Team Adoption Concern,Objection,5
4262,1797,Risk - No Decision Likely,Risk,6
4263,1797,Competitor - CompetitorA,Competitor,2
4264,1798,Pricing - Compared to Competitor,Pricing,1
4265,1799,Budget - Reallocating Funds,Budget,8
4266,1799,Competitor - CompetitorC,Competitor,8
4267,1799,Objection - Need More Stakeholder Buy-in,Objection,5
4268,1799,POC Requested,Buying Signal,2
4269,1799,Decision Timeline Confirmed,Buying Signal,2
4270,1800,Discount - Competitive Match,Discount,7
4271,1800,Objection - Missing Feature,Objection,8
4272,1801,Decision Timeline Confirmed,Buying Signal,4
4273,1801,Competitor - Open Source Alternative,Competitor,2
4274,1801,Objection - Missing Feature,Objection,6
4275,1801,Budget - Approved,Budget,3
4276,1801,,,8
4277,1803,Technical - SSO / SAML Setup,Technical,3
4278,1803,Discount - Multi-Year Ask,Discount,5
4279,1803,Budget - Freeze Mentioned,Budget,4
4280,1803,POC Requested,Buying Signal,5
4281,1803,,,6
4282,1803,Pricing - Compared to Competitor,Pricing,2
4283,1804,Pricing - Volume Discount,Pricing,1
4284,1805,Security - SOC2 Compliance,Security,7
4285,1805,Technical - SSO / SAML Setup,Technical,4
4286,1805,Budget - Approved,Budget,1
4287,1805,Budget - Freeze Mentioned,Budget,8
4288,1805,Discount - Competitive Match,Discount,7
4289,1805,Competitor - CompetitorA,Competitor,2
4290,1807,Budget - Freeze Mentioned,Budget,2
4291,1810,Budget - Reallocating Funds,Budget,1
4292,1810,Risk - Delayed Timeline,Risk,2
4293,1810,Competitor - Open Source Alternative,Competitor,3
4294,1810,Competitor - CompetitorC,Competitor,5
4295,1811,Risk - Stakeholder Pushback,Risk,6
4296,1811,Pricing - Too Expensive Objection,Pricing,7
4297,1811,Objection - Switching Cost,Objection,3
4298,1813,Technical - Data Migration Plan,Technical,3
4299,1813,Pricing - Enterprise Tier,Pricing,3
4300,1814,Objection - Switching Cost,Objection,4
4301,1814,Discount - Competitive Match,Discount,6
4302,1814,Budget - Reallocating Funds,Budget,5
4303,1814,Discount - Multi-Year Ask,Discount,7
4304,1814,Security - Penetration Testing,Security,3
4305,1814,Competitor - CompetitorE,Competitor,3
4306,1815,Objection - Need More Stakeholder Buy-in,Objection,3
4307,1815,Competitor - CompetitorE,Competitor,2
4308,1815,Budget - Approved,Budget,5
4309,1815,Technical - Custom Workflow Needs,Technical,2
4310,1815,Competitor - CompetitorA,Competitor,7
4311,1816,Pricing - Too Expensive Objection,Pricing,3
4312,1816,Competitor - CompetitorA,Competitor,1
4313,1816,Technical - Performance Requirements,Technical,3
4314,1816,Budget - Reallocating Funds,Budget,1
4315,1816,POC Requested,Buying Signal,1
4316,1817,Decision Maker Involved,Buying Signal,2
4317,1817,Risk - Delayed Timeline,Risk,6
4318,1817,Competitor - CompetitorD,Competitor,4
4319,1817,Technical - Data Migration Plan,Technical,7
4320,1817,Objection - Missing Feature,Objection,8
4321,1818,Discount - End of Quarter,Discount,8
4322,1818,Risk - Delayed Timeline,Risk,3
4323,1819,Technical - SSO / SAML Setup,Technical,7
4324,1819,Competitor - CompetitorD,Competitor,-4
4325,1819,Discount - Multi-Year Ask,Discount,6
4326,1819,Competitor - Open Source Alternative,Competitor,3
4327,1819,Risk - No Decision Likely,Risk,8
4328,1822,Discount - Competitive Match,Discount,6
4329,1822,Pricing - Too Expensive Objection,Pricing,5
4330,1822,Risk - Stakeholder Pushback,Risk,8
4331,1822,Pricing - Compared to Competitor,Pricing,3
4332,1823,Technical - API Integration,Technical,3
4333,1823,Competitor - Open Source Alternative,Competitor,7
4334,1823,Discount - Competitive Match,Discount,1
4335,1823,Decision Timeline Confirmed,Buying Signal,6
4336,1825,Budget - Approved,Budget,2
4337,1825,Security - SOC2 Compliance,Security,1
4338,1826,Risk - Budget Freeze,Risk,7
4339,1828,Pricing - Enterprise Tier,Pricing,5
4340,1828,Competitor - CompetitorC,Competitor,8
4341,1828,Technical - Performance Requirements,Technical,8
4342,1828,Pricing - Requested Quote,Pricing,3
4343,1828,Security - SSO Requirement,Security,7
4344,1828,Pricing - Too Expensive Objection,Pricing,1
4345,1829,Objection - Too Complex,Objection,5
4346,1829,Budget - Needs Approval,Budget,3
4347,1829,Risk - Legal Blockers,Risk,1
4348,1829,Risk - No Decision Likely,Risk,8
4349,1829,Discount - Multi-Year Ask,Discount,2
4350,1831,Technical - API Integration,Technical,4
4351,1831,Security - GDPR Compliance,Security,1
4352,1842,Competitor - Open Source Alternative,Competitor,1
4353,1842,Technical - SSO / SAML Setup,Technical,4
4354,1842,Competitor - CompetitorC,Competitor,5
4355,1842,Budget - Needs Approval,Budget,7
4356,1842,Pricing - Too Expensive Objection,Pricing,7
4357,1842,Competitor - CompetitorE,Competitor,2
4358,1843,Budget - Approved,Budget,7
4359,1843,Next Steps Discussed,Buying Signal,2
4360,1844,Security - SOC2 Compliance,Security,6
4361,1844,Risk - Stakeholder Pushback,Risk,2
4362,1845,Technical - Data Migration Plan,Technical,5
4363,1845,Objection - Need More Stakeholder Buy-in,Objection,3
4364,1845,Competitor - CompetitorA,Competitor,6
4365,1845,Objection - Missing Feature,Objection,3
4366,1845,Objection - Team Adoption Concern,Objection,3
4367,1846,Risk - Budget Freeze,Risk,4
4368,1846,Risk - No Decision Likely,Risk,8
4369,1846,Discount - Competitive Match,Discount,2
4370,1850,Next Steps Discussed,Buying Signal,1
4371,1850,Budget - Approved,Budget,3
4372,1850,Procurement Process Started,Buying Signal,8
4373,1850,Competitor - CompetitorB,Competitor,6
4374,1850,Risk - Stakeholder Pushback,Risk,-7
4375,1851,Decision Maker Involved,Buying Signal,7
4376,1851,,,2
4377,1851,Technical - API Integration,Technical,7
4378,1855,Budget - Approved,Budget,6
4379,1855,Competitor - CompetitorA,Competitor,6
4380,1855,Objection - Too Complex,Objection,7
4381,1855,,,7
4382,1855,Objection - Missing Feature,Objection,8
4383,1855,Security - Penetration Testing,Security,4
4384,1855,Technical - Custom Workflow Needs,Technical,4
4385,1859,Objection - Missing Feature,Objection,8
4386,1861,Pricing - Requested Quote,Pricing,3
4387,1861,Budget - Approved,Budget,6
4388,1861,Risk - Delayed Timeline,Risk,4
4389,1866,Risk - Champion Leaving,Risk,3
4390,1867,Competitor - CompetitorC,Competitor,2
4391,1867,Competitor - Open Source Alternative,Competitor,5
4392,1868,Objection - Need More Stakeholder Buy-in,Objection,7
4393,1868,Security - SOC2 Compliance,Security,6
4394,1868,Discount - Competitive Match,Discount,3
4395,1869,Competitor - CompetitorA,Competitor,1
4396,1869,Competitor - CompetitorD,Competitor,1
4397,1869,Technical - Performance Requirements,Technical,3
4398,1869,Contract Review Started,Buying Signal,4
4399,1870,Security - Penetration Testing,Security,3
4400,1870,Objection - Need More Stakeholder Buy-in,Objection,7
4401,1870,Objection - Missing Feature,Objection,6
4402,1870,,,7
4403,1871,Objection - Team Adoption Concern,Objection,6
4404,1871,Technical - SSO / SAML Setup,Technical,7
4405,1873,Competitor - CompetitorB,Competitor,8
4406,1875,Budget - Reallocating Funds,Budget,4
4407,1875,,,8
4408,1875,Objection - Team Adoption Concern,Objection,5
4409,1875,Competitor - CompetitorA,Competitor,5
4410,1875,Risk - No Decision Likely,Risk,6
4411,1875,Contract Review Started,Buying Signal,1
4412,1875,Security - GDPR Compliance,Security,6
4413,1877,Decision Timeline Confirmed,Buying Signal,2
4414,1877,Technical - Performance Requirements,Technical,5
4415,1877,Pricing - Compared to Competitor,Pricing,8
4416,1877,Procurement Process Started,Buying Signal,1
4417,1877,Discount - Multi-Year Ask,Discount,2
4418,1877,Objection - Switching Cost,Objection,2
4419,1877,Budget - Reallocating Funds,Budget,6
4420,1878,Competitor - CompetitorB,Competitor,3
4421,1878,Risk - Stakeholder Pushback,Risk,6
4422,1878,Discount - Competitive Match,Discount,1
4423,1878,Technical - SSO / SAML Setup,Technical,4
4424,1882,Pricing - Too Expensive Objection,Pricing,7
4425,1882,Competitor - CompetitorC,Competitor,1
4426,1882,Pricing - Volume Discount,Pricing,1
4427,1882,Pricing - Enterprise Tier,Pricing,8
4428,1883,Discount - Competitive Match,Discount,1
4429,1883,Risk - Budget Freeze,Risk,1
4430,1883,,,3
4431,1885,Technical - Custom Workflow Needs,Technical,7
4432,1885,Pricing - Enterprise Tier,Pricing,2
4433,1885,Security - SOC2 Compliance,Security,5
4434,1885,Risk - Legal Blockers,Risk,8
4435,1886,Objection - Team Adoption Concern,Objection,1
4436,1886,Competitor - CompetitorA,Competitor,3
4437,1886,Risk - No Decision Likely,Risk,4
4438,1886,Discount - Competitive Match,Discount,2
4439,1886,Pricing - Enterprise Tier,Pricing,1
4440,1886,Risk - Champion Leaving,Risk,8
4441,1887,Risk - Delayed Timeline,Risk,5
4442,1887,Competitor - CompetitorC,Competitor,6
4443,1887,Technical - API Integration,Technical,6
4444,1887,Security - Penetration Testing,Security,4
4445,1887,Objection - Team Adoption Concern,Objection,5
4446,1887,Competitor - Open Source Alternative,Competitor,8
4447,1888,Decision Maker Involved,Buying Signal,5
4448,1888,Objection - Switching Cost,Objection,6
4449,1888,,,7
4450,1888,Budget - Approved,Budget,3
4451,1888,Risk - No Decision Likely,Risk,8
4452,1889,Discount - End of Quarter,Discount,5
4453,1891,Risk - Delayed Timeline,Risk,6
4454,1891,Discount - Competitive Match,Discount,3
4455,1891,Security - Penetration Testing,Security,3
4456,1892,Objection - Team Adoption Concern,Objection,1
4457,1892,Pricing - Volume Discount,Pricing,2
4458,1893,Objection - Need More Stakeholder Buy-in,Objection,2
4459,1893,Budget - Approved,Budget,3
4460,1893,Decision Timeline Confirmed,Buying Signal,1
4461,1893,Procurement Process Started,Buying Signal,2
4462,1894,Technical - SSO / SAML Setup,Technical,3
4463,1894,Pricing - Too Expensive Objection,Pricing,5
4464,1894,Budget - Freeze Mentioned,Budget,6
4465,1894,POC Requested,Buying Signal,4
4466,1894,Discount - Competitive Match,Discount,5
4467,1896,Competitor - CompetitorD,Competitor,8
4468,1896,Budget - Needs Approval,Budget,8
4469,1896,Security - GDPR Compliance,Security,3
4470,1896,Pricing - Compared to Competitor,Pricing,4
4471,1897,Discount - Competitive Match,Discount,5
4472,1898,Budget - Reallocating Funds,Budget,7
4473,1898,Pricing - Compared to Competitor,Pricing,8
4474,1898,Contract Review Started,Buying Signal,3
4475,1899,Discount - Multi-Year Ask,Discount,3
4476,1899,Objection - Missing Feature,Objection,5
4477,1899,Discount - End of Quarter,Discount,7
4478,1899,Risk - No Decision Likely,Risk,5
4479,1900,Competitor - CompetitorE,Competitor,5
4480,1900,Competitor - CompetitorA,Competitor,3
4481,1900,Competitor - Open Source Alternative,Competitor,6
4482,1901,Budget - Reallocating Funds,Budget,4
4483,1901,Technical - SSO / SAML Setup,Technical,1
4484,1902,Decision Timeline Confirmed,Buying Signal,7
4485,1902,Risk - Competitor Evaluation,Risk,1
4486,1902,Competitor - CompetitorE,Competitor,1
4487,1903,Technical - Data Migration Plan,Technical,7
4488,1903,Decision Maker Involved,Buying Signal,5
4489,1903,Discount - Competitive Match,Discount,3
4490,1904,Objection - Too Complex,Objection,3
4491,1904,Security - GDPR Compliance,Security,-4
4492,1904,Discount - Multi-Year Ask,Discount,7
4493,1904,Technical - Data Migration Plan,Technical,1
4494,1905,Risk - Competitor Evaluation,Risk,2
4495,1906,Technical - Data Migration Plan,Technical,5
4496,1906,Pricing - Volume Discount,Pricing,2
4497,1906,Risk - Delayed Timeline,Risk,2
4498,1907,Budget - Reallocating Funds,Budget,1
4499,1908,Risk - No Decision Likely,Risk,2
4500,1908,Security - GDPR Compliance,Security,8
4501,1908,Competitor - CompetitorD,Competitor,5
4502,1910,Competitor - CompetitorC,Competitor,2
4503,1912,,,3
4504,1912,Competitor - Open Source Alternative,Competitor,3
4505,1912,Objection - Team Adoption Concern,Objection,8
4506,1912,Technical - Performance Requirements,Technical,7
4507,1912,Pricing - Volume Discount,Pricing,1
4508,1914,Competitor - CompetitorE,Competitor,6
4509,1914,Technical - Performance Requirements,Technical,7
4510,1914,Competitor - CompetitorD,Competitor,4
4511,1914,Risk - No Decision Likely,Risk,1
4512,1915,Reference Call Requested,Buying Signal,7
4513,1915,Budget - Freeze Mentioned,Budget,5
4514,1915,Pricing - Compared to Competitor,Pricing,1
4515,1915,Budget - Reallocating Funds,Budget,1
4516,1916,Decision Maker Involved,Buying Signal,3
4517,1916,Next Steps Discussed,Buying Signal,2
4518,1916,Technical - SSO / SAML Setup,Technical,5
4519,1917,Procurement Process Started,Buying Signal,8
4520,1917,Risk - Legal Blockers,Risk,6
4521,1917,Risk - Champion Leaving,Risk,1
4522,1917,Technical - SSO / SAML Setup,Technical,2
4523,1917,Objection - Need More Stakeholder Buy-in,Objection,2
4524,1921,Discount - Multi-Year Ask,Discount,7
4525,1921,Pricing - Enterprise Tier,Pricing,3
4526,1921,Risk - Legal Blockers,Risk,6
4527,1922,Technical - API Integration,Technical,3
4528,1922,Pricing - Requested Quote,Pricing,2
4529,1922,Discount - Competitive Match,Discount,5
4530,1922,Budget - Approved,Budget,3
4531,1926,Pricing - Too Expensive Objection,Pricing,3
4532,1926,Objection - Too Complex,Objection,5
4533,1926,Technical - SSO / SAML Setup,Technical,3
4534,1926,Discount - Multi-Year Ask,Discount,8
4535,1926,Objection - Switching Cost,Objection,7
4536,1926,Risk - Competitor Evaluation,Risk,5
4537,1928,Objection - Team Adoption Concern,Objection,5
4538,1928,Competitor - CompetitorE,Competitor,6
4539,1928,Security - SSO Requirement,Security,3
4540,1929,Pricing - Too Expensive Objection,Pricing,7
4541,1931,Technical - API Integration,Technical,2
4542,1932,Competitor - CompetitorD,Competitor,8
4543,1932,Risk - Budget Freeze,Risk,4
4544,1932,Security - SSO Requirement,Security,7
4545,1932,Technical - API Integration,Technical,6
4546,1933,Technical - SSO / SAML Setup,Technical,4
4547,1933,Risk - Stakeholder Pushback,Risk,2
4548,1933,Pricing - Compared to Competitor,Pricing,5
4549,1933,Security - GDPR Compliance,Security,5
4550,1933,Competitor - CompetitorE,Competitor,-8
4551,1934,Technical - Data Migration Plan,Technical,8
4552,1934,Security - Penetration Testing,Security,8
4553,1934,Budget - Approved,Budget,1
4554,1934,Risk - Champion Leaving,Risk,5
4555,1934,Security - SSO Requirement,Security,1
4556,1934,,,3
4557,1936,Risk - No Decision Likely,Risk,8
4558,1936,Competitor - CompetitorC,Competitor,5
4559,1936,Pricing - Enterprise Tier,Pricing,3
4560,1936,Discount - Multi-Year Ask,Discount,3
4561,1936,Competitor - CompetitorD,Competitor,2
4562,1936,Budget - Approved,Budget,5
4563,1936,Security - Data Residency,Security,3
4564,1937,Pricing - Enterprise Tier,Pricing,3
4565,1937,Risk - Legal Blockers,Risk,8
4566,1938,Pricing - Compared to Competitor,Pricing,7
4567,1938,POC Requested,Buying Signal,5
4568,1938,Security - Data Residency,Security,8
4569,1938,Competitor - CompetitorD,Competitor,8
4570,1939,Competitor - CompetitorA,Competitor,3
4571,1939,Risk - Budget Freeze,Risk,6
4572,1939,Pricing - Requested Quote,Pricing,5
4573,1939,Pricing - Compared to Competitor,Pricing,4
4574,1939,Competitor - CompetitorD,Competitor,1
4575,1939,Discount - End of Quarter,Discount,8
4576,1940,Security - SSO Requirement,Security,1
4577,1940,Risk - No Decision Likely,Risk,8
4578,1940,Objection - Switching Cost,Objection,7
4579,1943,Objection - Need More Stakeholder Buy-in,Objection,-7
4580,1943,Discount - End of Quarter,Discount,-5
4581,1943,Competitor - CompetitorA,Competitor,8
4582,1943,Objection - Too Complex,Objection,4
4583,1943,Objection - Team Adoption Concern,Objection,5
4584,1945,Security - SSO Requirement,Security,2
