activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
6746,7816,70,Unsubscribe,2024-02-23T06:28:00,
6747,4500,25,Content Download,2023-01-28T12:00:00,
6748,5946,12,Email Click,2022-08-23T09:10:00,
6749,2276,79,Email Open,2023-10-08T16:16:00,
6750,3586,98,Email Bounce,2023-08-23T23:56:00,
6751,3188,3,Webinar Attended,2024-02-11T11:18:00,
6752,2870,97,Form Fill,2021-09-01T01:52:00,
6753,4477,124,Ad Click,2022-02-06T08:02:00,google
6754,1579,183,Content Download,2021-01-22T07:52:00,
6755,3321,177,Content Download,2020-07-07T23:20:00,
6756,1894,16,,2023-12-30T23:42:00,
6757,3375,153,Form Fill,2021-09-19T06:40:00,referral
6758,6484,100,Webinar Registration,2021-01-13T17:02:00,
6759,364,55,Form Fill,2022-01-20T13:16:00,referral
6760,6647,170,Email Open,2022-12-24T13:57:00,
6761,6538,2,Page Visit,2024-11-30T19:58:00,google
6762,6837,78,Webinar Attended,2020-11-14T20:08:00,
6763,7687,7,Email Click,2023-10-31T09:52:00,
6764,33,69,Email Open,2020-08-28T00:19:00,
6765,7434,6,Content Download,2024-12-23T00:00:00,
6766,5126,20,Email Click,2021-12-04T18:27:00,
6767,1496,,,2020-05-05T07:56:00,
6768,4280,23,Email Open,2024-01-23T01:28:00,
6769,5885,104,Email Open,2021-04-14T16:42:00,
6770,4708,196,Form Fill,2024-06-26T13:18:00,facebook
6771,4717,66,Email Click,2023-05-05T00:33:00,
6772,6151,25,Form Fill,2022-12-29T08:11:00,referral
6773,6832,56,Form Fill,2021-06-13T07:48:00,direct
6774,5099,145,,2020-06-29T09:39:00,
6775,5164,35,Email Bounce,2021-01-02T04:06:00,
6776,3390,106,Form Fill,2024-01-15T08:50:00,linkedin
6777,2187,24,,2023-04-02T02:38:00,
6778,3193,8,Email Click,2024-12-17T03:38:00,
6779,7327,110,Email Bounce,2023-01-05T10:53:00,
6780,119,87,Email Click,2021-03-21T19:33:00,
6781,6847,18,Email Open,2024-04-02T14:17:00,
6782,3344,48,Ad Click,2022-04-30T10:52:00,twitter
6783,5090,118,Form Fill,2023-09-25T07:19:00,twitter
6784,5237,12,Content Download,2022-09-12T07:24:00,
6785,1533,62,Webinar Registration,2021-02-14T02:43:00,
6786,7748,95,Page Visit,2030-03-15T14:30:00,twitter
6787,1640,71,Form Fill,2021-05-31T23:06:00,google
6788,6937,102,Webinar Registration,2023-05-01T01:07:00,
6789,2841,74,Email Click,2023-03-22T05:32:00,
6790,7320,152,Email Click,2020-04-04T16:48:00,
6791,5223,190,Webinar Registration,2023-02-26T10:13:00,
6792,1922,163,Webinar Registration,2021-12-17T22:02:00,
6793,340,119,Form Fill,2023-08-21T18:30:00,referral
6794,3576,168,Email Click,2021-02-07T14:17:00,
6795,5732,21,Email Open,2022-01-11T17:18:00,
6796,5199,156,Content Download,2024-03-06T16:36:00,
6797,2982,198,Webinar Registration,2022-09-02T19:40:00,
6798,3216,9,Webinar Attended,2020-11-06T05:05:00,
6799,7045,,Page Visit,2024-09-23T17:56:00,referral
6800,1266,150,Email Open,2021-01-22T13:51:00,
6801,6357,4,Email Open,2021-01-15T17:21:00,
6802,5559,66,Webinar Registration,2023-04-27T08:38:00,
6803,2967,151,Webinar Registration,2023-02-10T16:42:00,
6804,7725,139,Form Fill,2020-10-25T13:29:00,twitter
6805,7,160,Form Fill,2021-01-13T08:28:00,direct
6806,2336,16,Webinar Attended,2023-12-20T02:03:00,
6807,4017,78,Email Bounce,2020-12-15T12:11:00,
6808,6011,121,Content Download,2020-05-29T11:03:00,
6809,1812,50,Form Fill,2024-09-27T04:36:00,direct
6810,2395,47,Webinar Registration,2020-03-22T10:18:00,
6811,1460,67,Content Download,2022-03-06T19:39:00,
6812,587,113,Page Visit,2020-11-29T19:48:00,referral
6813,2536,200,Page Visit,2023-07-24T18:40:00,google
6814,1552,132,Content Download,2022-11-02T13:58:00,
6815,6012,179,Email Open,2020-03-17T09:48:00,
6816,1220,71,Email Open,2021-05-10T21:20:00,
6817,6908,111,Page Visit,2024-10-26T21:19:00,linkedin
6818,6583,24,Content Download,2023-03-21T01:11:00,
6819,3456,194,Email Click,2023-08-14T15:12:00,
6820,3050,141,Page Visit,2022-12-23T18:01:00,referral
6821,3604,182,Page Visit,2021-02-24T14:30:00,direct
6822,7247,105,Content Download,2021-07-09T11:15:00,
6823,5658,129,Email Open,2023-02-02T10:44:00,
6824,339,,Email Open,2023-03-26T22:31:00,
6825,426,39,Email Click,2021-01-15T05:19:00,
6826,1129,126,Webinar Registration,2021-07-05T00:22:00,
6827,6829,142,Ad Click,2022-07-06T00:00:00,linkedin
6828,6399,118,Form Fill,2023-12-11T12:07:00,linkedin
6829,825,177,Email Open,2020-05-31T18:39:00,
6830,3323,194,Email Open,2023-10-19T13:32:00,
6831,6267,38,Webinar Attended,2024-05-10T05:59:00,
6832,5096,78,Webinar Registration,2020-10-03T20:26:00,
6833,7829,174,Ad Click,2020-05-03T23:33:00,
6834,1043,184,Email Open,2021-04-07T06:35:00,
6835,2517,104,Page Visit,2021-03-25T01:33:00,twitter
6836,4170,135,Webinar Registration,2024-12-09T05:22:00,
6837,1782,146,Webinar Registration,2024-01-26T03:02:00,
6838,5943,131,Email Open,2022-07-25T03:04:00,
6839,3039,129,Content Download,2023-01-04T10:40:00,
6840,2112,162,Email Open,2024-03-16T07:42:00,
6841,7929,36,Email Open,2021-01-20T06:57:00,
6842,7618,102,Email Click,2023-03-07T02:00:00,
6843,1113,13,Form Fill,2023-05-31T05:54:00,google
6844,3798,149,Email Open,2024-05-24T19:35:00,
6845,888,134,Email Open,2021-01-30T02:46:00,
6846,4034,91,Form Fill,2024-03-30T20:45:00,facebook
6847,5118,132,Email Open,2022-11-16T16:53:00,
6848,4889,194,Webinar Attended,2023-10-21T20:31:00,
6849,5817,45,Email Open,2021-05-17T12:39:00,
6850,5240,153,Form Fill,2021-09-16T02:02:00,referral
6851,1124,,Webinar Attended,2020-05-06T16:50:00,
6852,7966,60,Content Download,2030-03-15T14:30:00,
6853,4973,53,Form Fill,2023-12-30T16:29:00,twitter
6854,2727,64,Email Open,2022-08-19T21:33:00,
6855,7624,46,Webinar Attended,2024-10-03T11:27:00,
6856,3997,148,Form Fill,2020-06-12T16:33:00,direct
6857,3926,93,Form Fill,2021-03-06T13:26:00,linkedin
6858,814,91,Webinar Registration,2024-04-08T10:20:00,
6859,5339,130,Form Fill,2021-05-24T10:04:00,linkedin
6860,7202,61,Email Open,2023-07-18T19:57:00,
6861,684,128,Email Click,2020-10-28T09:48:00,
6862,1376,65,,2022-12-20T01:25:00,referral
6863,5643,164,Ad Click,2022-03-06T16:39:00,direct
6864,2964,159,Ad Click,2021-06-16T08:46:00,referral
6865,1604,196,Form Fill,2024-04-15T09:16:00,direct
6866,2527,16,Form Fill,2024-01-04T16:14:00,google
6867,2143,61,Form Fill,2023-05-30T00:28:00,referral
6868,3128,199,Email Bounce,2023-12-29T04:48:00,
6869,6489,173,Email Click,2023-07-04T11:21:00,
6870,2207,46,Email Open,2024-10-02T23:58:00,
6871,3806,156,Webinar Registration,2024-03-26T22:58:00,
6872,6005,97,Email Click,2021-08-22T19:06:00,
6873,6387,166,Webinar Registration,2023-07-22T05:16:00,
6874,7947,139,Form Fill,2020-10-31T09:22:00,linkedin
6875,7320,156,Email Open,2024-02-24T05:45:00,
6876,7453,184,,2021-03-04T07:44:00,
6877,1223,168,Email Click,2021-01-13T20:54:00,
6878,5941,121,Page Visit,2020-06-22T09:28:00,
6879,2144,79,Ad Click,2023-10-17T23:05:00,direct
6880,2192,167,Webinar Registration,2020-11-08T04:34:00,
6881,2919,197,Email Open,2020-11-16T10:13:00,
6882,6371,157,Email Open,2020-08-28T17:18:00,
6883,928,44,Form Fill,2021-06-20T19:00:00,twitter
6884,3768,122,Email Open,2023-11-15T14:24:00,
6885,3860,82,Email Open,2024-10-19T10:02:00,
6886,5471,191,Email Open,2023-03-13T23:21:00,
6887,5955,178,Email Click,2021-05-27T14:01:00,
6888,5718,166,Email Bounce,2023-07-30T14:28:00,
6889,7542,65,Email Bounce,2022-12-15T04:52:00,
6890,2496,162,Content Download,2024-03-16T17:30:00,
6891,5087,37,Webinar Attended,2022-04-07T01:37:00,
6892,2702,145,Email Open,2020-06-26T07:36:00,
6893,3172,19,Ad Click,2024-01-23T20:03:00,google
6894,3152,72,,2024-08-03T08:14:00,
6895,26,195,Page Visit,2024-11-16T15:39:00,direct
6896,6601,74,,2023-04-06T16:25:00,twitter
6897,4094,163,Email Open,2021-11-18T18:50:00,
6898,6480,187,Email Bounce,2021-12-07T05:09:00,
6899,3369,162,Email Open,2024-03-09T21:58:00,
6900,5216,159,Ad Click,2021-05-14T04:14:00,direct
6901,1867,29,Email Open,2020-11-12T14:30:00,
6902,7080,163,Content Download,2021-12-27T06:51:00,
6903,2814,65,Page Visit,2022-10-10T19:51:00,linkedin
6904,4429,181,Form Fill,2021-12-21T20:12:00,referral
6905,849,147,Webinar Registration,2022-06-09T02:38:00,
6906,4267,51,Form Fill,2024-06-27T01:15:00,referral
6907,2008,188,Webinar Registration,2024-05-20T02:42:00,
6908,5332,152,Form Fill,2020-04-09T10:00:00,referral
6909,6053,77,Webinar Registration,2020-03-14T07:42:00,
6910,1298,66,Webinar Registration,2023-04-23T23:18:00,
6911,2886,157,,2020-07-14T23:36:00,
6912,4877,15,Email Click,2024-10-19T14:18:00,
6913,469,101,Email Open,2021-05-19T14:53:00,
6914,228,99,Email Open,2022-09-10T17:22:00,
6915,3535,67,Email Click,2022-03-09T02:44:00,
6916,2313,35,Email Open,2020-11-24T04:32:00,
6917,4150,147,Email Open,2022-06-26T03:42:00,
6918,1851,73,Email Click,2021-08-20T06:03:00,
6919,7511,123,Form Fill,2020-05-12T01:57:00,facebook
6920,156,141,Page Visit,2022-12-18T19:17:00,linkedin
6921,2492,174,Email Open,2020-04-28T03:25:00,
6922,652,110,Webinar Registration,2023-02-04T07:12:00,
6923,4804,178,Webinar Registration,2021-06-09T12:43:00,
6924,5797,36,Page Visit,2021-02-07T02:58:00,direct
6925,2071,47,Email Open,2020-03-17T18:27:00,
6926,1684,124,Page Visit,2022-02-14T12:14:00,facebook
6927,1079,149,Form Fill,2024-05-15T11:59:00,linkedin
6928,2305,9,Webinar Attended,2020-10-16T20:01:00,
6929,4224,17,,2022-06-29T04:56:00,
6930,3080,118,Webinar Registration,2023-12-24T09:18:00,
6931,4570,155,,2021-12-10T09:22:00,
6932,2611,170,Email Open,2022-11-08T06:35:00,
6933,3633,135,Page Visit,2024-11-10T17:03:00,referral
6934,7259,135,Ad Click,2024-12-09T21:03:00,linkedin
6935,1275,51,Content Download,2024-08-10T07:25:00,
6936,7758,115,Form Fill,2020-05-14T00:11:00,google
6937,3010,162,Ad Click,2024-03-13T10:50:00,facebook
6938,6932,147,Email Click,2022-06-10T21:09:00,
6939,4349,95,Form Fill,2020-02-03T23:19:00,facebook
6940,4536,171,Email Open,2024-10-23T21:46:00,
6941,6926,62,Email Click,2021-02-11T18:57:00,
6942,1095,136,Form Fill,2020-06-09T01:40:00,linkedin
6943,7506,109,Webinar Registration,2020-03-18T05:52:00,
6944,4373,133,Form Fill,2020-04-20T08:00:00,twitter
6945,6541,140,Webinar Registration,2020-05-20T02:16:00,
6946,6257,187,Email Bounce,2021-12-01T23:01:00,
6947,1972,158,Email Open,2024-12-05T00:57:00,
6948,4857,25,Email Bounce,2022-12-11T23:17:00,
6949,2178,62,Email Click,2021-03-15T10:37:00,
6950,817,159,Email Open,2021-05-02T05:26:00,
6951,2265,29,Email Bounce,2020-10-19T06:23:00,
6952,5139,35,,2021-01-02T00:55:00,
6953,7717,90,Page Visit,2020-10-26T09:10:00,google
6954,436,181,Page Visit,2021-12-29T15:53:00,referral
6955,2426,166,Email Click,2023-07-12T15:07:00,
6956,4765,137,Email Open,2023-07-01T14:45:00,
6957,5235,31,Email Click,2020-07-24T21:17:00,
6958,1823,197,,2020-12-15T18:41:00,
6959,4975,179,Content Download,2020-04-18T20:14:00,
6960,2676,98,Webinar Registration,2023-07-03T04:11:00,
6961,5259,1,Content Download,2020-01-09T14:37:00,
6962,7864,129,Form Fill,2023-01-05T15:35:00,linkedin
6963,3441,177,Webinar Registration,2020-06-10T03:47:00,
6964,4188,79,Email Click,2023-10-17T07:33:00,
6965,4555,99,Form Fill,2022-12-04T13:39:00,google
6966,2846,121,Ad Click,2020-07-04T03:26:00,facebook
6967,238,127,Ad Click,2020-03-09T05:32:00,
6968,5820,129,Form Fill,2023-02-09T05:45:00,google
6969,6230,146,Content Download,2024-01-19T14:51:00,
6970,1790,162,Form Fill,2024-03-09T01:22:00,google
6971,6470,145,Email Bounce,2020-05-10T16:34:00,
6972,4982,74,Page Visit,2023-03-25T15:44:00,twitter
6973,4965,46,Page Visit,2024-10-08T06:20:00,
6974,1724,179,Email Click,2020-03-27T11:11:00,
6975,3577,162,Ad Click,2024-03-14T14:58:00,google
6976,6949,188,Email Open,2024-05-29T20:40:00,
6977,5393,173,,2023-06-30T06:34:00,
6978,2870,171,Email Open,2024-10-08T17:07:00,
6979,512,35,Email Bounce,2020-12-23T03:37:00,
6980,3622,171,Page Visit,2024-10-24T07:14:00,linkedin
6981,7593,111,Form Fill,2024-10-06T09:10:00,referral
6982,3736,115,Email Open,2020-07-07T10:23:00,
6983,3355,46,Email Open,2024-10-01T05:18:00,
6984,7619,13,Ad Click,2023-06-12T13:31:00,facebook
6985,842,52,Email Open,2020-12-03T22:42:00,
6986,6567,5,Webinar Registration,2023-10-23T12:34:00,
6987,6014,149,Email Open,2024-05-28T07:54:00,
6988,7612,88,Email Click,2024-03-06T06:08:00,
6989,3460,39,Ad Click,2020-12-26T07:15:00,twitter
6990,3392,117,Email Open,2020-10-05T06:46:00,
6991,4422,152,Form Fill,2020-02-11T05:34:00,linkedin
6992,12,108,Page Visit,2023-11-06T22:48:00,twitter
6993,1483,91,Page Visit,2024-04-26T05:52:00,
6994,5289,177,Email Open,2020-06-09T03:30:00,
6995,549,99,Webinar Registration,2022-09-28T01:20:00,
6996,5741,41,Email Click,2023-05-29T01:51:00,
6997,2275,94,Webinar Registration,2020-10-02T06:58:00,
6998,7288,161,Email Click,2023-03-23T07:31:00,
6999,1033,,Ad Click,2023-04-08T12:37:00,google
7000,1464,91,Email Open,2024-03-29T07:10:00,
7001,2098,34,Email Open,2023-06-30T06:09:00,
7002,1453,187,Page Visit,2021-10-31T06:38:00,direct
7003,7285,140,Email Click,2020-05-09T13:51:00,
7004,1772,44,Content Download,2021-06-20T00:05:00,
7005,111,31,Email Open,2020-08-26T13:18:00,
7006,2819,175,,2020-06-23T11:09:00,
7007,7020,180,Page Visit,2021-09-28T20:03:00,linkedin
7008,4062,,Ad Click,2024-01-08T05:11:00,google
7009,420,191,Content Download,2023-04-09T11:18:00,
7010,6309,121,Unsubscribe,2020-07-05T19:23:00,
7011,7330,160,Ad Click,2021-01-07T12:27:00,google
7012,5637,123,Email Open,2020-04-09T16:12:00,
7013,2347,75,Form Fill,2023-09-26T22:35:00,google
7014,4251,23,Page Visit,2023-11-18T07:42:00,referral
7015,570,183,Webinar Registration,2021-01-17T13:05:00,
7016,7456,180,Webinar Registration,2021-09-11T09:35:00,
7017,7476,197,Email Open,2021-01-16T01:30:00,
7018,3354,171,Ad Click,2024-11-02T20:30:00,linkedin
7019,218,101,Email Open,2021-06-05T06:13:00,
7020,1009,156,,2024-03-24T02:35:00,
7021,2329,87,Webinar Registration,2021-01-14T10:13:00,
7022,2352,19,Webinar Registration,2024-02-13T02:19:00,
7023,154,,Webinar Registration,2024-09-03T14:30:00,
7024,3548,106,Content Download,2023-10-13T02:07:00,
7025,4673,102,Ad Click,2023-03-29T12:08:00,
7026,4882,18,Email Click,2024-03-29T17:26:00,
7027,1355,10,Email Open,2023-01-23T06:14:00,
7028,6671,120,Ad Click,2021-05-11T10:26:00,
7029,1609,79,Page Visit,2023-10-07T12:42:00,twitter
7030,7142,149,Email Open,2024-05-26T10:06:00,
7031,775,,Webinar Registration,2024-07-08T14:25:00,
7032,5882,29,Ad Click,2020-11-16T22:56:00,google
7033,3762,41,Content Download,2023-05-14T08:33:00,
7034,2470,196,Email Open,2024-06-27T22:05:00,
7035,1394,10,Email Click,2023-03-24T07:39:00,
7036,6499,74,Webinar Registration,2023-05-12T04:29:00,
7037,6376,134,Webinar Registration,2021-01-29T19:50:00,
7038,4799,63,Email Click,2022-05-28T21:16:00,
7039,7138,134,Email Click,2021-01-01T15:20:00,
7040,7289,26,Content Download,2022-09-08T01:19:00,
7041,3843,82,Ad Click,2024-11-08T22:30:00,twitter
7042,5091,98,Content Download,2023-09-15T02:13:00,
7043,2347,164,Content Download,2022-02-25T03:40:00,
7044,357,77,Email Open,2020-02-15T05:32:00,
7045,2678,114,Form Fill,2023-11-13T19:27:00,facebook
7046,3106,8,Email Open,2024-12-04T19:35:00,
7047,5308,58,Form Fill,2023-01-30T19:51:00,linkedin
7048,3240,49,Page Visit,2023-05-20T07:29:00,google
7049,4988,118,Form Fill,2023-11-24T12:13:00,
7050,2740,73,Email Open,2021-07-14T03:30:00,
7051,2947,,Email Open,2024-05-04T23:05:00,
7052,978,173,Email Open,2023-07-16T21:04:00,
7053,7603,178,Form Fill,2021-05-19T01:29:00,twitter
7054,1210,27,Email Open,2023-01-28T04:33:00,
7055,4618,97,Email Open,2021-09-16T05:53:00,
7056,7780,14,Email Click,2020-07-22T23:57:00,
7057,6890,30,Email Click,2024-05-25T17:15:00,
7058,6677,102,Email Open,2023-04-02T05:28:00,
7059,3768,111,Unsubscribe,2024-11-08T14:41:00,
7060,7517,127,Webinar Registration,2020-04-03T17:44:00,
7061,1037,37,Ad Click,2022-03-23T10:02:00,google
7062,5760,92,Content Download,2021-08-16T13:55:00,
7063,7314,,Content Download,2020-04-23T08:41:00,
7064,1005,72,Email Open,2024-07-15T15:02:00,
7065,1849,77,Email Open,2020-02-28T12:57:00,
7066,6603,143,Form Fill,2020-05-08T14:04:00,facebook
7067,1216,139,Email Open,2020-10-16T22:56:00,
7068,7397,51,Email Click,2024-06-26T10:04:00,
7069,719,148,Email Open,2020-06-28T00:22:00,
7070,2444,195,Ad Click,2030-03-15T14:30:00,twitter
7071,6543,,Email Click,2020-10-24T04:16:00,
7072,5918,125,Content Download,2024-12-09T00:00:00,
7073,4427,20,Email Click,2021-12-10T17:37:00,
7074,3755,84,Email Click,2021-08-12T02:25:00,
7075,3445,,Form Fill,2023-12-12T10:28:00,facebook
7076,2936,140,Email Open,2020-06-07T23:52:00,
7077,68,3,Form Fill,2024-02-04T06:56:00,linkedin
7078,6638,58,Email Click,2023-01-15T14:54:00,
7079,2788,129,Email Bounce,2023-02-18T23:43:00,
7080,5283,143,Form Fill,2020-05-13T21:49:00,referral
7081,5498,,Page Visit,2021-03-11T06:50:00,facebook
7082,6064,3,Email Open,2024-02-06T21:50:00,
7083,6563,164,Form Fill,2022-02-13T20:04:00,direct
7084,2502,102,Email Open,2023-04-13T17:23:00,
7085,7980,12,Page Visit,2022-07-19T22:47:00,
7086,6013,39,Email Open,2020-12-27T00:57:00,
7087,5776,25,Content Download,2022-12-08T22:55:00,
7088,4195,24,Content Download,2023-02-06T09:19:00,
7089,1945,149,Webinar Registration,2024-05-12T22:44:00,
7090,6114,74,Form Fill,2023-05-04T07:46:00,google
7091,7589,86,Email Click,2021-10-05T09:24:00,
7092,3689,171,Webinar Registration,2024-10-16T09:23:00,
7093,829,20,Webinar Registration,2021-12-21T14:21:00,
7094,6611,67,Ad Click,2022-03-08T23:37:00,referral
7095,5968,106,Form Fill,2024-01-09T04:35:00,direct
7096,710,197,Webinar Attended,2020-11-17T06:28:00,
7097,3370,59,Page Visit,2022-10-23T08:12:00,google
7098,1526,69,Webinar Registration,2020-09-04T02:45:00,
7099,1851,7,,2023-10-20T06:58:00,linkedin
7100,2326,111,Email Open,2024-11-10T17:02:00,
7101,7268,74,Form Fill,2023-05-03T13:48:00,linkedin
7102,3665,77,Ad Click,2020-03-24T20:17:00,direct
7103,2359,19,Form Fill,2024-01-29T18:46:00,linkedin
7104,1502,51,Form Fill,2024-08-21T15:05:00,referral
7105,2127,144,Form Fill,2022-11-17T18:11:00,twitter
7106,5022,125,Form Fill,2024-12-26T00:00:00,
7107,3222,80,Email Open,2023-03-14T05:28:00,
7108,6880,88,Email Click,2024-03-24T06:45:00,
7109,7914,198,Page Visit,2022-08-24T15:26:00,linkedin
7110,4622,118,Email Open,2023-10-16T22:15:00,
7111,4941,195,Webinar Attended,2024-11-07T11:30:00,
7112,3981,60,Ad Click,2021-03-05T05:14:00,linkedin
7113,5620,5,Form Fill,2023-10-18T07:16:00,referral
7114,2616,,Email Open,2023-04-28T05:00:00,
7115,5226,79,Webinar Registration,2023-10-19T04:50:00,
7116,2592,116,Ad Click,2024-01-28T21:27:00,facebook
7117,537,95,Form Fill,2020-01-26T09:03:00,linkedin
7118,6531,182,Form Fill,2021-02-01T15:32:00,facebook
7119,3529,2,Email Open,2024-12-26T00:00:00,
7120,1929,87,Page Visit,2021-01-21T13:49:00,linkedin
7121,7364,94,Webinar Attended,2020-07-31T16:54:00,
7122,365,,Email Open,2023-07-30T12:31:00,
7123,7963,,Email Open,2022-04-27T01:24:00,
7124,532,196,Email Open,2024-04-29T05:05:00,
7125,3103,88,Email Open,2024-03-29T20:11:00,
7126,348,60,Ad Click,2021-03-09T08:42:00,facebook
7127,2052,187,Webinar Registration,2021-12-23T08:11:00,
7128,1070,135,Email Click,2024-10-14T05:25:00,
7129,5179,,Ad Click,2023-12-09T15:31:00,facebook
7130,1329,58,Email Open,2023-02-22T12:55:00,
7131,2499,191,Ad Click,2023-04-10T07:16:00,referral
7132,7550,33,,2020-10-14T16:51:00,
7133,5109,105,Email Open,2021-07-13T23:16:00,
7134,378,154,Content Download,2024-05-23T17:03:00,
7135,233,161,Form Fill,2023-03-24T21:01:00,facebook
7136,5103,136,Webinar Registration,2020-05-04T02:47:00,
7137,5037,70,Email Bounce,2024-02-05T18:14:00,
7138,7981,171,Webinar Registration,2024-10-24T21:05:00,
7139,4286,118,Form Fill,2023-12-09T01:42:00,referral
7140,2796,122,Email Open,2023-09-01T03:58:00,
7141,6299,94,Page Visit,2020-08-22T02:03:00,google
7142,3368,189,Email Open,2024-11-02T05:52:00,
7143,3144,138,,2024-04-12T14:44:00,
7144,7199,98,Unsubscribe,2023-08-22T04:45:00,
7145,3540,69,Form Fill,2020-09-14T10:53:00,referral
7146,6162,23,Webinar Registration,2023-11-06T15:15:00,
7147,2647,44,Content Download,2021-06-13T19:36:00,
7148,1989,45,Form Fill,2021-05-18T01:08:00,
7149,5267,149,Webinar Attended,2024-05-20T18:42:00,
7150,2816,159,Content Download,2021-05-02T23:54:00,
7151,5628,5,Page Visit,2023-10-18T01:22:00,facebook
7152,5978,7,Ad Click,2023-10-25T20:07:00,google
7153,4545,50,Webinar Registration,2024-10-08T00:46:00,
7154,2473,24,Ad Click,2023-04-11T21:09:00,linkedin
7155,7450,159,Form Fill,2030-03-15T14:30:00,
7156,333,75,Webinar Attended,2023-10-13T01:52:00,
